timestamp,pose 00,pose 01,pose 02,pose 03,pose 10,pose 11,pose 12,pose 13,pose 20,pose 21,pose 22,pose 23,pose 30,pose 31,pose 32,pose 33
3930324440,-0.97028923,-0.17574333,0.16629277,0.0,-0.17150043,0.014762402,-0.9850735,0.0,0.17066519,-0.98432535,-0.044463992,0.0,0.0134141,-0.53865695,0.5174439,1.0
3930666599,-0.97079,-0.1728869,0.16636324,0.0,-0.17085196,0.011308134,-0.98523176,0.0,0.16845241,-0.98487675,-0.04051578,0.0,0.013475016,-0.5394764,0.5177723,1.0
3931029942,-0.9714606,-0.17054518,0.16485935,0.0,-0.16838862,0.0063385367,-0.98570025,0.0,0.16706148,-0.9853294,-0.034875512,0.0,0.0138503015,-0.5403386,0.51861686,1.0
3931414338,-0.972116,-0.1695431,0.162004,0.0,-0.16447856,0.0005585551,-0.98638034,0.0,0.16714355,-0.9855225,-0.028428912,0.0,0.0146250725,-0.5411272,0.5198322,1.0
3931804850,-0.97272193,-0.16887398,0.15903974,0.0,-0.16046976,-0.0052349567,-0.9870269,0.0,0.16751572,-0.9856238,-0.022006989,0.0,0.015609235,-0.54173297,0.52106875,1.0
3932098956,-0.9730842,-0.16817817,0.15755574,0.0,-0.15833884,-0.008829713,-0.98734546,0.0,0.16744108,-0.9857172,-0.01803732,0.0,0.01631929,-0.5421579,0.5218506,1.0
3932803605,-0.97404814,-0.16531919,0.15459351,0.0,-0.15439151,-0.0141506195,-0.9879082,0.0,0.16550784,-0.9861384,-0.011740088,0.0,0.01778981,-0.5431636,0.523104,1.0
3933152018,-0.9745748,-0.16346411,0.15324466,0.0,-0.15274452,-0.01570034,-0.98814106,0.0,0.16393156,-0.98642445,-0.009667277,0.0,0.018468782,-0.54369366,0.52334744,1.0
3933504705,-0.9748819,-0.16226873,0.1525567,0.0,-0.15185231,-0.016809106,-0.98826015,0.0,0.16292809,-0.98660326,-0.008253694,0.0,0.019039065,-0.54431176,0.52336144,1.0
3933840228,-0.9752252,-0.15983304,0.15293613,0.0,-0.15201452,-0.018051267,-0.9882135,0.0,0.16070983,-0.98697907,-0.006693125,0.0,0.019206777,-0.544897,0.5232481,1.0
3934176250,-0.9754448,-0.15710941,0.15435252,0.0,-0.15326744,-0.01907289,-0.9880008,0.0,0.15816814,-0.98739713,-0.005475402,0.0,0.019197658,-0.5453086,0.5229527,1.0
3934503686,-0.97514606,-0.15724584,0.15608925,0.0,-0.15494248,-0.019601941,-0.98772895,0.0,0.15837592,-0.9873649,-0.005249262,0.0,0.01936607,-0.5454387,0.5225143,1.0
3934831504,-0.9748411,-0.15742627,0.15780096,0.0,-0.15658915,-0.020150542,-0.98745805,0.0,0.15863167,-0.9873249,-0.005007267,0.0,0.019528925,-0.54539007,0.5220816,1.0
3935219814,-0.9744661,-0.15792863,0.15960626,0.0,-0.15837778,-0.02041626,-0.9871674,0.0,0.15916057,-0.9872394,-0.0051174164,0.0,0.019782215,-0.54526424,0.52155674,1.0
3935587076,-0.9740863,-0.15915936,0.16069722,0.0,-0.1594812,-0.02046895,-0.9869886,0.0,0.16037783,-0.9870406,-0.00544405,0.0,0.020138755,-0.5451668,0.5211948,1.0
3935921926,-0.9741303,-0.15857063,0.1610159,0.0,-0.15973039,-0.020904183,-0.98693943,0.0,0.15986547,-0.98712647,-0.0049654245,0.0,0.02030626,-0.5450914,0.52108604,1.0
3936252670,-0.97447014,-0.15704176,0.16045487,0.0,-0.1589508,-0.022173405,-0.9870374,0.0,0.15856394,-0.98734295,-0.0033545494,0.0,0.02045837,-0.54503596,0.5212065,1.0
3936565684,-0.97452354,-0.15728681,0.15988943,0.0,-0.15803774,-0.024292111,-0.98713416,0.0,0.15914726,-0.9872541,-0.0011839867,0.0,0.02074249,-0.5450073,0.5214384,1.0
3936892015,-0.97440207,-0.15814587,0.15978214,0.0,-0.15753835,-0.026706338,-0.9871517,0.0,0.16038117,-0.9870545,0.001108706,0.0,0.020990044,-0.5449518,0.5216627,1.0
3937212220,-0.9743135,-0.15866753,0.15980753,0.0,-0.15720645,-0.028894305,-0.98714316,0.0,0.16124505,-0.9869094,0.0032082796,0.0,0.02125962,-0.5448233,0.5219185,1.0
3937521068,-0.974064,-0.16091847,0.15907446,0.0,-0.15615875,-0.03068912,-0.9872551,0.0,0.16374943,-0.9864905,0.0047643185,0.0,0.021778405,-0.5446913,0.5222034,1.0
3937845413,-0.9738338,-0.16356647,0.15777852,0.0,-0.15457448,-0.03221619,-0.98745584,0.0,0.16659765,-0.98600626,0.0060898066,0.0,0.022409499,-0.54471564,0.5224719,1.0
3938172418,-0.97384715,-0.16408455,0.15715414,0.0,-0.15378907,-0.033094883,-0.9875491,0.0,0.16724262,-0.9858908,0.0069952607,0.0,0.02279146,-0.54501265,0.5226715,1.0
3938483237,-0.97416544,-0.16230129,0.15703413,0.0,-0.15370242,-0.03296423,-0.9875671,0.0,0.16545996,-0.9861904,0.0071666837,0.0,0.022849068,-0.54545224,0.52269924,1.0
3938802885,-0.97453487,-0.15952218,0.15758906,0.0,-0.15441328,-0.032191038,-0.9874818,0.0,0.16259821,-0.98666936,0.0067390203,0.0,0.022710845,-0.54592776,0.52260995,1.0
3939129174,-0.9746591,-0.15742756,0.15892099,0.0,-0.15599577,-0.030846715,-0.98727584,0.0,0.16032667,-0.9870485,0.005507171,0.0,0.022588298,-0.54629123,0.5224317,1.0
3939445887,-0.97459567,-0.15695572,0.1597754,0.0,-0.15713468,-0.029173255,-0.9871462,0.0,0.1595994,-0.9871747,0.003768921,0.0,0.022508293,-0.54645556,0.5223121,1.0
3939797356,-0.97489095,-0.15509969,0.15978779,0.0,-0.1573422,-0.027998924,-0.9871473,0.0,0.15758009,-0.98750204,0.0028920174,0.0,0.022282586,-0.546352,0.5223914,1.0
3940111070,-0.9750478,-0.15470758,0.1592079,0.0,-0.15670538,-0.028318048,-0.9872393,0.0,0.15724187,-0.9875544,0.00336802,0.0,0.022312984,-0.5459965,0.52260613,1.0
3940439072,-0.97454953,-0.1571859,0.15982749,0.0,-0.15720014,-0.029088974,-0.98713803,0.0,0.15981345,-0.9871403,0.0036394,0.0,0.022597969,-0.54538697,0.5227877,1.0
3940791543,-0.9740615,-0.15963529,0.1603746,0.0,-0.15780662,-0.028719783,-0.9870521,0.0,0.16217433,-0.986758,0.0027836561,0.0,0.022851244,-0.54451114,0.52285653,1.0
3941103887,-0.97383094,-0.16039267,0.16102149,0.0,-0.15860856,-0.027820468,-0.9869496,0.0,0.16277914,-0.98666126,0.0016525388,0.0,0.022950634,-0.5435725,0.5228199,1.0
3941433574,-0.9732748,-0.16286449,0.16190052,0.0,-0.15976937,-0.026188135,-0.98680705,0.0,0.16495568,-0.986301,-0.0005327463,0.0,0.02320911,-0.54228705,0.5227123,1.0
3941759762,-0.97274244,-0.16566938,0.16225258,0.0,-0.16027793,-0.025310397,-0.9867474,0.0,0.16758052,-0.98585653,-0.001932621,0.0,0.023654059,-0.5406586,0.52276796,1.0
