timestamp,calibration valid,combined valid,combined origin x,combined origin y,combined origin z,combined direction x,combined direction y,combined direction z,left valid,left origin x,left origin y,left origin z,left direction x,left direction y,left direction z,right valid,right origin x,right origin y,right origin z,right direction x,right direction y,right direction z,left openness valid,left openness value,right openness valid,right openness value,vergence distance valid,vergence distance value,pose 00,pose 01,pose 02,pose 03,pose 10,pose 11,pose 12,pose 13,pose 20,pose 21,pose 22,pose 23,pose 30,pose 31,pose 32,pose 33
3639998929,True,True,0.038395032,-0.049656894,-0.043149285,0.052616134,-0.056515492,0.9970143,True,0.037399385,-0.016176455,-0.0412675,0.054176092,-0.12090293,0.99118483,True,0.03946925,-0.084310494,-0.04504017,0.051191516,-0.009674984,0.99864197,False,0.0,False,0.0,False,0.0,-0.9227537,-0.38538873,0.0008134991,0.0,-0.0067553073,0.014064074,-0.99987817,0.0,0.38533038,-0.922647,-0.015580893,0.0,-0.047975317,-0.3861745,0.564242,1.0
3640332269,True,True,0.038416177,-0.051014315,-0.043221425,0.05380068,-0.05552154,0.9970069,True,0.037452154,-0.01611746,-0.041383956,0.06282282,-0.11721,0.99111813,True,0.039560102,-0.08428314,-0.045037616,0.059839502,-0.00859364,0.99817103,False,0.0,False,0.0,False,0.0,-0.9233831,-0.38387817,0.0011976361,0.0,-0.008082435,0.016322136,-0.9998342,0.0,0.38379493,-0.9232396,-0.01817441,0.0,-0.04617369,-0.38822302,0.56577635,1.0
3640665609,True,True,0.038423818,-0.050771702,-0.043228116,0.06042504,-0.059092484,0.996422,True,0.037673242,-0.016173143,-0.041359328,0.07877097,-0.12113256,0.989506,True,0.039698746,-0.08435054,-0.045102052,0.07614111,-0.014524594,0.9969913,False,0.0,False,0.0,False,0.0,-0.923596,-0.38336337,0.0017546117,0.0,-0.010063276,0.01966852,-0.999756,0.0,0.3832353,-0.92338824,-0.022023797,0.0,-0.04453066,-0.39042628,0.56679815,1.0
3641332289,True,True,0.03850861,-0.051228367,-0.043263488,0.07487611,-0.064231776,0.995122,True,0.03779447,-0.016215054,-0.041428,0.09365627,-0.12701288,0.9874697,True,0.039827272,-0.084381156,-0.04511386,0.090457544,-0.018909406,0.99572086,False,0.0,False,0.0,False,0.0,-0.92469823,-0.38069382,0.002231136,0.0,-0.0133366585,0.026536524,-0.9995588,0.0,0.3804667,-0.9243202,-0.029615283,0.0,-0.04144238,-0.3954069,0.5676475,1.0
3641665629,True,True,0.038604394,-0.051590204,-0.043311324,0.081513114,-0.06685244,0.99442756,True,0.037898116,-0.016280223,-0.04147468,0.09773351,-0.13194364,0.9864275,True,0.039914254,-0.08444862,-0.045251023,0.09456379,-0.02476528,0.99521077,False,0.0,False,0.0,False,0.0,-0.92584336,-0.37789392,0.0032934695,0.0,-0.015668288,0.029676855,-0.99943686,0.0,0.37758332,-0.9253733,-0.033397317,0.0,-0.040383115,-0.39781576,0.5672775,1.0
3641998969,True,True,0.038649414,-0.051311992,-0.043312944,0.08713959,-0.07378253,0.99346,True,0.037801217,-0.016350808,-0.041410267,0.10014842,-0.13481608,0.9857966,True,0.0398104,-0.08452523,-0.045236796,0.097557396,-0.028592756,0.99481905,False,0.0,False,0.0,False,0.0,-0.9293015,-0.3692929,0.004591033,0.0,-0.01755555,0.03175378,-0.9993414,0.0,0.368904,-0.92877024,-0.035991788,0.0,-0.039916545,-0.39984873,0.5665791,1.0
3642665649,True,True,0.038709912,-0.051412184,-0.043330785,0.09204197,-0.08385267,0.9922181,True,0.03773786,-0.01632085,-0.041430824,0.100308135,-0.13181631,0.98618597,True,0.039774965,-0.084602356,-0.04526018,0.09745098,-0.03656117,0.9945686,False,0.0,False,0.0,False,0.0,-0.9320588,-0.36227226,0.0050676316,0.0,-0.01766093,0.031458795,-0.9993491,0.0,0.36187702,-0.93154144,-0.035719752,0.0,-0.03767298,-0.4012682,0.5645634,1.0
3643665668,True,True,0.038787883,-0.048910204,-0.043198436,0.112579435,-0.084465854,0.99004596,True,0.03810173,-0.016234148,-0.041356232,0.1275152,-0.12601672,0.98379856,True,0.040127,-0.08446553,-0.045071773,0.12505493,-0.02482143,0.9918393,False,0.0,False,0.0,False,0.0,-0.9298718,-0.3674166,0.018527105,0.0,-0.025435776,0.013969839,-0.9995788,0.0,0.36700302,-0.9299515,-0.02233553,0.0,-0.03278032,-0.4016309,0.55881715,1.0
3643999010,True,True,0.038831264,-0.04831268,-0.043168563,0.121822126,-0.08392021,0.98899776,True,0.038294625,-0.01621964,-0.04135669,0.1382514,-0.12230068,0.9828169,True,0.040301815,-0.084483564,-0.045187525,0.13605122,-0.02467707,0.9903944,False,0.0,False,0.0,False,0.0,-0.92788875,-0.37196034,0.025847197,0.0,-0.03105244,0.008009732,-0.99948573,0.0,0.371562,-0.9282141,-0.01898241,0.0,-0.03100577,-0.4025454,0.5565327,1.0
3644665688,True,False,0.038831264,-0.04831268,-0.043168563,0.121822126,-0.08392021,0.98899776,True,0.038381662,-0.016160903,-0.04151012,0.15677221,-0.12094413,0.98020154,True,0.04042727,-0.08443667,-0.045151323,0.15495895,-0.02418814,0.98762476,False,0.0,False,0.0,False,0.0,-0.9274299,-0.37204385,0.038173318,0.0,-0.041720062,0.0014846921,-0.9991283,0.0,0.37166286,-0.928214,-0.016898751,0.0,-0.02861023,-0.40617195,0.55252147,1.0
3644999029,True,True,0.038936354,-0.04778604,-0.043154415,0.14405082,-0.077443816,0.98653525,True,0.038295187,-0.016180454,-0.04147816,0.16152404,-0.12205871,0.9792914,True,0.040358156,-0.08442824,-0.045129847,0.15902841,-0.022133803,0.9870259,False,0.0,False,0.0,False,0.0,-0.9287931,-0.36835495,0.040716037,0.0,-0.04437524,0.0014647841,-0.9990138,0.0,0.36793208,-0.92968404,-0.017706156,0.0,-0.027785689,-0.40851212,0.55088806,1.0
3645332369,True,True,0.038974606,-0.04760857,-0.043146558,0.15169978,-0.0752075,0.98556125,True,0.03831321,-0.01616451,-0.041556507,0.16284586,-0.121377915,0.9791571,True,0.04036415,-0.08445647,-0.04521026,0.1606446,-0.025933927,0.98667145,False,0.0,False,0.0,False,0.0,-0.92964673,-0.3661291,0.041300803,0.0,-0.045063183,0.0017319918,-0.9989824,0.0,0.3656851,-0.93056226,-0.018108726,0.0,-0.026722148,-0.41074392,0.5495465,1.0
3645665708,True,True,0.039049964,-0.04821291,-0.043186575,0.15748489,-0.07251458,0.98485535,True,0.038361404,-0.016179364,-0.04152845,0.16458295,-0.121309094,0.9788752,True,0.040391818,-0.084428355,-0.045235362,0.16255671,-0.02164589,0.98646176,False,0.0,False,0.0,False,0.0,-0.9311631,-0.3622355,0.041477412,0.0,-0.04502125,0.0013440251,-0.99898505,0.0,0.36181214,-0.9320855,-0.017559648,0.0,-0.025911644,-0.41298133,0.5484603,1.0
3646332390,True,True,0.03921577,-0.04898288,-0.043236427,0.17099106,-0.06996764,0.982785,True,0.03850322,-0.01619598,-0.041516993,0.18731262,-0.12242792,0.9746412,True,0.040516876,-0.08439751,-0.045323413,0.18559867,-0.018936463,0.98244315,False,0.0,False,0.0,False,0.0,-0.9357655,-0.35024732,0.040866107,0.0,-0.04269591,-0.002499342,-0.99908507,0.0,0.350029,-0.936654,-0.012615442,0.0,-0.024490193,-0.41800505,0.54670274,1.0
3646665729,True,False,0.03921577,-0.04898288,-0.043236427,0.17099106,-0.06996764,0.982785,True,0.039254405,-0.016418675,-0.041928563,0.2830055,-0.13865761,0.94904274,True,0.041194744,-0.08459968,-0.04594224,0.28132766,-0.03514053,0.9589681,False,0.0,False,0.0,False,0.0,-0.93804,-0.34377497,0.043590203,0.0,-0.04474978,-0.004564166,-0.9989879,0.0,0.34362596,-0.939041,-0.011102676,0.0,-0.024151951,-0.42053276,0.545325,1.0
3646999068,True,False,0.03921577,-0.04898288,-0.043236427,0.17099106,-0.06996764,0.982785,True,0.039190266,-0.016267681,-0.042027146,0.28503552,-0.13646823,0.9487524,True,0.041219477,-0.08454539,-0.045724023,0.2836542,-0.041155532,0.95804316,False,0.0,False,0.0,False,0.0,-0.94061863,-0.3361119,0.04759401,0.0,-0.049275383,-0.003530264,-0.99877894,0.0,0.33586955,-0.9418154,-0.01324141,0.0,-0.02412209,-0.4232282,0.5438919,1.0
3647332410,True,True,0.03935842,-0.049500052,-0.04331442,0.2135447,-0.07544664,0.97401553,True,0.03919548,-0.016293207,-0.04193975,0.28650218,-0.13391626,0.9486744,True,0.041244302,-0.08460629,-0.045672137,0.2850572,-0.042239886,0.9575794,False,0.0,False,0.0,False,0.0,-0.94290066,-0.32952458,0.04849878,0.0,-0.051884487,0.0014824271,-0.99865204,0.0,0.3290085,-0.94414586,-0.018495083,0.0,-0.024020538,-0.4256694,0.5424131,1.0
3647665749,True,True,0.040349104,-0.051886424,-0.0437702,0.28458026,-0.090133205,0.9544055,True,0.039309617,-0.01641118,-0.041763887,0.2850619,-0.14235567,0.94787896,True,0.04130854,-0.084629565,-0.045621995,0.28343618,-0.041710943,0.9580835,False,0.0,False,0.0,False,0.0,-0.9445672,-0.32510883,0.045793146,0.0,-0.05099854,0.007502973,-0.9986705,0.0,0.324333,-0.9456468,-0.023667097,0.0,-0.023635074,-0.4283014,0.5411252,1.0
3647999089,True,True,0.040330406,-0.050676282,-0.04368085,0.28318053,-0.09285043,0.95456135,True,0.039345928,-0.016450422,-0.04169979,0.28090605,-0.14652884,0.94848365,True,0.041341342,-0.08466451,-0.04560827,0.27947652,-0.04578546,0.95906025,False,0.0,False,0.0,False,0.0,-0.9469936,-0.31827006,0.043677554,0.0,-0.05042699,0.012994289,-0.9986433,0.0,0.3172707,-0.94791114,-0.028355122,0.0,-0.023646668,-0.43144894,0.5399263,1.0
3648332428,True,True,0.040320937,-0.051483177,-0.043729857,0.27888668,-0.093774855,0.9557345,True,0.03919139,-0.01634875,-0.04190877,0.27154937,-0.14468014,0.9514876,True,0.04125593,-0.08466114,-0.045476235,0.2700421,-0.05257485,0.9614121,False,0.0,False,0.0,False,0.0,-0.9502902,-0.3085673,0.041645467,0.0,-0.049650937,0.018134117,-0.9986019,0.0,0.3073807,-0.95102954,-0.032553196,0.0,-0.023957089,-0.4351307,0.5388155,1.0
3648665769,True,True,0.04021543,-0.04945321,-0.04359432,0.27442682,-0.09950341,0.9564459,True,0.039133772,-0.016495468,-0.041598547,0.26683757,-0.14652659,0.95253754,True,0.041078173,-0.08477372,-0.045637026,0.26559696,-0.05290944,0.9626311,False,0.0,False,0.0,False,0.0,-0.95355105,-0.29853034,0.040251583,0.0,-0.049029298,0.0219692,-0.9985557,0.0,0.29721487,-0.9541473,-0.035585523,0.0,-0.024121419,-0.43896842,0.5377348,1.0
3649332449,True,True,0.040054414,-0.050681226,-0.043724623,0.25370502,-0.013787475,0.96718323,True,0.039077066,-0.015558892,-0.041851245,0.25798485,-0.05498061,0.96458334,True,0.041087054,-0.08382482,-0.04550938,0.25430524,0.04465893,0.9660923,False,0.0,False,0.0,False,0.0,-0.95723224,-0.286208,0.04233668,0.0,-0.052294783,0.027235806,-0.9982605,0.0,0.28455698,-0.9577806,-0.041038632,0.0,-0.023139954,-0.44677833,0.53513736,1.0
3649665789,True,True,0.03993833,-0.04737924,-0.043491054,0.25202644,-0.016799439,0.9675745,True,0.038943753,-0.015588731,-0.041658577,0.24983184,-0.061034817,0.9663638,True,0.041008875,-0.08381082,-0.045356844,0.24609101,0.042489823,0.968315,False,0.0,False,0.0,False,0.0,-0.95992446,-0.27638417,0.04643979,0.0,-0.056851245,0.029773235,-0.9979386,0.0,0.27443177,-0.9605859,-0.04429269,0.0,-0.02267997,-0.4511027,0.53376555,1.0
3649999129,True,True,0.039952483,-0.048215657,-0.043528996,0.24992396,-0.014758895,0.96815294,True,0.038952608,-0.015603631,-0.041683063,0.24750902,-0.058926158,0.96709204,True,0.040980138,-0.08392086,-0.04549514,0.24413013,0.03409292,0.9691431,False,0.0,False,0.0,False,0.0,-0.9616692,-0.26977694,0.049113773,0.0,-0.060256988,0.03317517,-0.9976313,0.0,0.2675086,-0.9623511,-0.04815924,0.0,-0.021644086,-0.45533082,0.53255606,1.0
3650332468,True,True,0.039984595,-0.04941016,-0.043588325,0.24676454,-0.0130868675,0.968987,True,0.03897311,-0.015658004,-0.041667394,0.24266797,-0.06345929,0.9680317,True,0.040993955,-0.08396354,-0.045493517,0.23943499,0.030778674,0.9704245,False,0.0,False,0.0,False,0.0,-0.9638374,-0.26190928,0.04920289,0.0,-0.06095364,0.036927402,-0.9974572,0.0,0.2594264,-0.9643857,-0.05155623,0.0,-0.020427763,-0.45964834,0.53164375,1.0
3650665808,True,True,0.039972115,-0.04966335,-0.043581937,0.24385935,-0.013520473,0.96971625,True,0.03886388,-0.015680615,-0.041588455,0.24045482,-0.065308824,0.96846086,True,0.040889576,-0.083954036,-0.045387745,0.23700593,0.032565482,0.9709622,False,0.0,False,0.0,False,0.0,-0.96652865,-0.25210845,0.047574937,0.0,-0.059509896,0.03992498,-0.99742883,0.0,0.24956086,-0.9668749,-0.05359137,0.0,-0.018927947,-0.46419325,0.5310806,1.0
3651332489,True,True,0.039986543,-0.05043317,-0.043623064,0.23657541,-0.0162291,0.97147745,True,0.038952496,-0.015628593,-0.041863337,0.23434012,-0.069870725,0.9696406,True,0.041000653,-0.08398827,-0.04547609,0.2317446,0.019664349,0.97257787,False,0.0,False,0.0,False,0.0,-0.97005093,-0.23854567,0.045798965,0.0,-0.058047846,0.044575095,-0.99731827,0.0,0.23586443,-0.9701078,-0.05708742,0.0,-0.015008494,-0.4735269,0.5299403,1.0
3651665828,True,True,0.03996115,-0.049995925,-0.04359717,0.23018134,-0.02075927,0.97292614,True,0.03883244,-0.01569017,-0.041695137,0.22073214,-0.07083111,0.9727592,True,0.040885177,-0.084015414,-0.04545395,0.21771495,0.021351848,0.97577876,False,0.0,False,0.0,False,0.0,-0.97263753,-0.2277539,0.04587706,0.0,-0.058080792,0.047169626,-0.997197,0.0,0.22495148,-0.9725756,-0.059107184,0.0,-0.0134938955,-0.47819835,0.5293199,1.0
3651999168,True,True,0.03996795,-0.050719514,-0.043637224,0.22593428,-0.01924929,0.9739523,True,0.038769837,-0.015700692,-0.041739047,0.22172499,-0.07249504,0.9724107,True,0.040841516,-0.0840243,-0.045454875,0.21834847,0.020234967,0.97566104,False,0.0,False,0.0,False,0.0,-0.97454286,-0.21964619,0.044962488,0.0,-0.057057567,0.049033463,-0.99716604,0.0,0.21681905,-0.9743465,-0.060317516,0.0,-0.011782214,-0.4824388,0.5288507,1.0
3652332508,True,True,0.03995674,-0.05065275,-0.04363218,0.22154823,-0.021260034,0.97491753,True,0.038879566,-0.015737409,-0.041719515,0.21676388,-0.071953334,0.97356874,True,0.040885005,-0.084060095,-0.04559395,0.21396145,0.020081507,0.9766357,False,0.0,False,0.0,False,0.0,-0.9759164,-0.21385266,0.04306172,0.0,-0.054880366,0.04963684,-0.9972584,0.0,0.2111289,-0.97560406,-0.060177803,0.0,-0.010032907,-0.48628086,0.5284478,1.0
3652665847,True,True,0.039920393,-0.050151788,-0.043597177,0.21724786,-0.026171766,0.9757654,True,0.038872156,-0.015773574,-0.041692458,0.21249928,-0.077369034,0.9740935,True,0.04087059,-0.08402572,-0.045557223,0.21005102,0.021882605,0.9774455,False,0.0,False,0.0,False,0.0,-0.9776342,-0.20603058,0.0422313,0.0,-0.05344405,0.04916203,-0.99736005,0.0,0.20341048,-0.97731,-0.059073925,0.0,-0.008853391,-0.48969957,0.527971,1.0
3652999189,True,True,0.03994272,-0.05158878,-0.043682165,0.21130216,-0.024620838,0.9771105,True,0.03870852,-0.015671985,-0.041831154,0.20441781,-0.078017734,0.97576976,True,0.040820107,-0.083943926,-0.045364168,0.20153016,0.020683527,0.9792639,False,0.0,False,0.0,False,0.0,-0.979362,-0.1976721,0.042138055,0.0,-0.052604496,0.047997534,-0.99746126,0.0,0.19514774,-0.9790924,-0.057405353,0.0,-0.008076221,-0.49250948,0.5274771,1.0
3653665868,True,True,0.039916754,-0.05199595,-0.043698393,0.20315291,-0.023462305,0.9788658,True,0.03874936,-0.0156652,-0.041757587,0.20122206,-0.07874349,0.9763756,True,0.040826753,-0.0839292,-0.04539722,0.19857839,0.020477025,0.97987115,False,0.0,False,0.0,False,0.0,-0.9808817,-0.18995118,0.042302772,0.0,-0.05208107,0.046782553,-0.99754643,0.0,0.18750611,-0.9806783,-0.055781007,0.0,-0.006786987,-0.49601203,0.5263257,1.0
3653999207,True,True,0.039901435,-0.051813073,-0.04369214,0.19975737,-0.026877413,0.9794766,True,0.03873351,-0.015709504,-0.041696995,0.19806834,-0.08337442,0.97663593,True,0.04082357,-0.083930515,-0.045355096,0.19542612,0.020059565,0.9805132,False,0.0,False,0.0,False,0.0,-0.98134613,-0.18768005,0.041667774,0.0,-0.051537067,0.04801476,-0.9975162,0.0,0.18521322,-0.98105603,-0.056791663,0.0,-0.0063990653,-0.49669948,0.5256496,1.0
3654332548,True,True,0.039887942,-0.051769193,-0.04369578,0.19773304,-0.029583912,0.9798093,True,0.03874224,-0.0156641,-0.04177925,0.19877335,-0.07890371,0.97686404,True,0.04083111,-0.08398339,-0.045366846,0.1961101,0.014438416,0.98047554,False,0.0,False,0.0,False,0.0,-0.9813781,-0.18785676,0.04007744,0.0,-0.050194636,0.049410284,-0.99751633,0.0,0.18541,-0.9809527,-0.057919264,0.0,-0.0059848726,-0.49689576,0.5250538,1.0
3654665887,True,True,0.039852686,-0.051116653,-0.043648347,0.19708318,-0.031618327,0.9798767,True,0.038780592,-0.015690856,-0.04172446,0.20069744,-0.08361659,0.97607833,True,0.040859506,-0.08396242,-0.045357957,0.1980441,0.014620934,0.98008406,False,0.0,False,0.0,False,0.0,-0.9812,-0.18888775,0.03960298,0.0,-0.04991252,0.05013764,-0.99749446,0.0,0.18642886,-0.980718,-0.058623195,0.0,-0.0057062507,-0.49674326,0.5245488,1.0
3655332568,True,True,0.039828043,-0.05016171,-0.043594398,0.19994277,-0.036813125,0.9791157,True,0.038845927,-0.015693303,-0.041792177,0.20610768,-0.08196515,0.97509044,True,0.040884938,-0.08404024,-0.0454281,0.20395681,0.008637968,0.97894174,False,0.0,False,0.0,False,0.0,-0.9802866,-0.19311163,0.041781284,0.0,-0.052279584,0.049589634,-0.9974004,0.0,0.19053772,-0.9799228,-0.058707714,0.0,-0.0052709877,-0.49592832,0.52360946,1.0
3655665907,True,True,0.039817523,-0.049889125,-0.04357425,0.20167495,-0.038357012,0.97870106,True,0.038838495,-0.015719049,-0.04175492,0.20858513,-0.08313057,0.9744648,True,0.040876687,-0.08405081,-0.045453507,0.20664106,0.008720052,0.9783779,False,0.0,False,0.0,False,0.0,-0.980034,-0.19439028,0.041782893,0.0,-0.05211188,0.048326373,-0.9974712,0.0,0.19187951,-0.9797331,-0.05749154,0.0,-0.00528422,-0.49545747,0.52347285,1.0
3656332587,True,True,0.039768845,-0.049600802,-0.043535233,0.19684169,-0.040077254,0.9796158,True,0.038310677,-0.015590642,-0.041814256,0.18946107,-0.08534645,0.978172,True,0.04060113,-0.083987005,-0.045081485,0.18717457,0.0012965149,0.9823258,False,0.0,False,0.0,False,0.0,-0.9795413,-0.19711518,0.040550433,0.0,-0.050510816,0.04576671,-0.9976743,0.0,0.19480091,-0.9793114,-0.0547868,0.0,-0.005602762,-0.49408183,0.5237061,1.0
3656665928,True,False,0.039768845,-0.049600802,-0.043535233,0.19684169,-0.040077254,0.9796158,False,0.038310677,-0.015590642,-0.041814256,0.18946107,-0.08534645,0.978172,True,0.03597886,-0.07877314,-0.038877405,-0.8241566,0.033937383,0.5653441,False,0.0,False,0.0,False,0.0,-0.9789989,-0.20026815,0.038137548,0.0,-0.048132546,0.0452767,-0.99781436,0.0,0.19810367,-0.9786945,-0.05396557,0.0,-0.0055431873,-0.49325493,0.52396977,1.0
