timestamp,pose 00,pose 01,pose 02,pose 03,pose 10,pose 11,pose 12,pose 13,pose 20,pose 21,pose 22,pose 23,pose 30,pose 31,pose 32,pose 33
1888964351,0.35500526,-0.91941494,0.16925597,0.0,-0.4963855,-0.031963468,0.8675136,0.0,-0.7921949,-0.3919881,-0.46773148,0.0,-0.40477136,0.4950959,0.60188913,1.0
1889618417,0.3502282,-0.9333489,0.07874113,0.0,-0.27874014,-0.023598194,0.9600767,0.0,-0.89422834,-0.35819432,-0.26842654,0.0,-0.4414088,0.500606,0.6214394,1.0
1890628944,0.32000005,-0.94740266,0.0053113997,0.0,-0.032913446,-0.0055139065,0.99944305,0.0,-0.94684565,-0.31999663,-0.032946706,0.0,-0.49317896,0.5070921,0.63421065,1.0
1890935458,0.30748808,-0.95155156,0.00086823106,0.0,0.015909523,0.006053388,0.9998551,0.0,-0.9514189,-0.30742973,0.01700008,0.0,-0.50992894,0.50885475,0.63528955,1.0
1891776000,0.28576285,-0.9582913,0.0041573346,0.0,0.1115984,0.037586927,0.9930422,0.0,-0.95177996,-0.28331047,0.11768484,0.0,-0.55949473,0.5144682,0.6403179,1.0
1892112329,0.2811458,-0.95966417,0.0013379753,0.0,0.14016885,0.042443395,0.9892175,0.0,-0.94937336,-0.27792683,0.14644778,0.0,-0.58062315,0.51587665,0.6446875,1.0
1892477337,0.27780747,-0.96061325,-0.00671193,0.0,0.16901994,0.041999936,0.98471725,0.0,-0.9456507,-0.27469623,0.17403078,0.0,-0.60397655,0.51622134,0.6514998,1.0
1892889404,0.2812481,-0.9594056,-0.020981133,0.0,0.19796354,0.036611676,0.97952527,0.0,-0.938994,-0.279643,0.2002244,0.0,-0.63068235,0.514159,0.6615547,1.0
1894310951,0.30419844,-0.9476768,-0.096808404,0.0,0.26430917,-0.013669014,0.964341,0.0,-0.9152069,-0.31893831,0.24632174,0.0,-0.7278105,0.49528617,0.7133951,1.0
1895369481,0.26779318,-0.95527554,-0.12544084,0.0,0.2654349,-0.052009344,0.9627248,0.0,-0.9261917,-0.2911074,0.23963583,0.0,-0.8029819,0.48505515,0.7646523,1.0
1895720299,0.2565831,-0.9580208,-0.12791127,0.0,0.25520825,-0.06049061,0.9649921,0.0,-0.9322199,-0.28024477,0.22897387,0.0,-0.8292762,0.48537865,0.78417075,1.0
1896063016,0.24565399,-0.96002793,-0.134166,0.0,0.24504843,-0.07240939,0.9668031,0.0,-0.93787277,-0.27037624,0.2174657,0.0,-0.8556818,0.48999253,0.80486304,1.0
1896410524,0.23004055,-0.96191365,-0.14766076,0.0,0.23918575,-0.09119189,0.9666822,0.0,-0.94333017,-0.25769457,0.2090981,0.0,-0.88230443,0.49774927,0.82727355,1.0
1896761577,0.21145618,-0.962258,-0.17130646,0.0,0.2402899,-0.11870885,0.9634154,0.0,-0.9473896,-0.24488342,0.20611906,0.0,-0.90780115,0.50532925,0.84988475,1.0
1897445923,0.16130066,-0.9635085,-0.21362022,0.0,0.26010108,-0.16729856,0.9509778,0.0,-0.9520135,-0.20895627,0.22362417,0.0,-0.95391905,0.51526654,0.8904853,1.0
1898164666,0.13633692,-0.96529233,-0.22276163,0.0,0.28535762,-0.1770649,0.9419229,0.0,-0.9486743,-0.19198552,0.2513132,0.0,-1.0036857,0.5217319,0.9260501,1.0
1898499909,0.1490922,-0.96344936,-0.22256929,0.0,0.29793277,-0.17085648,0.93917215,0.0,-0.9428721,-0.20633397,0.26156962,0.0,-1.0279061,0.5225951,0.94036174,1.0
