timestamp,pose 00,pose 01,pose 02,pose 03,pose 10,pose 11,pose 12,pose 13,pose 20,pose 21,pose 22,pose 23,pose 30,pose 31,pose 32,pose 33
1880864747,-0.021143317,-0.9691813,0.24543971,0.0,-0.99938965,0.02731669,0.021775037,0.0,-0.02780857,-0.2448295,-0.96916723,0.0,-0.07369833,0.51217484,0.32256535,1.0
1882864788,0.08155167,-0.9698259,0.22975524,0.0,-0.9915903,-0.05570841,0.11681479,0.0,-0.100490734,-0.23734948,-0.9662131,0.0,-0.14937967,0.51616883,0.45576122,1.0
1884864830,0.10331297,-0.9657614,0.23797323,0.0,-0.965968,-0.040379643,0.25549015,0.0,-0.23713322,-0.25626996,-0.9370663,0.0,-0.19867675,0.5285024,0.53857875,1.0
1886864870,0.1251986,-0.95583475,0.26590484,0.0,-0.93180084,-0.021248817,0.36234766,0.0,-0.3406943,-0.29313576,-0.8933079,0.0,-0.26066223,0.5213502,0.5554731,1.0
1888864911,0.35095108,-0.91837406,0.18281749,0.0,-0.53154576,-0.03465283,0.84632033,0.0,-0.7709036,-0.39419287,-0.50031924,0.0,-0.3988055,0.49437433,0.5977456,1.0
1890864952,0.31051219,-0.95056844,0.001344204,0.0,0.0055874586,0.003239274,0.99997914,0.0,-0.950553,-0.31049815,0.0063171387,0.0,-0.5057795,0.5084814,0.6350538,1.0
1892864994,0.28082347,-0.9595504,-0.020024925,0.0,0.1963329,0.037010908,0.97983843,0.0,-0.9394634,-0.2790931,0.19878495,0.0,-0.62909424,0.51434743,0.66086805,1.0
1894865035,0.28711623,-0.9505558,-0.11835477,0.0,0.27165604,-0.03768289,0.96165633,0.0,-0.918568,-0.3082589,0.24740487,0.0,-0.7666648,0.4886637,0.73876953,1.0
1896865076,0.20477772,-0.9621726,-0.17969424,0.0,0.24215892,-0.12807631,0.9617461,0.0,-0.9483803,-0.24045873,0.2067715,0.0,-0.9149929,0.5070395,0.8562437,1.0
1898865117,0.17194235,-0.96014774,-0.22034493,0.0,0.31089512,-0.1593554,0.93698967,0.0,-0.9347619,-0.22961232,0.27110553,0.0,-1.0550452,0.5226187,0.954484,1.0
1900865158,0.19717091,-0.96310335,-0.18318242,0.0,0.37682575,-0.098044395,0.9210809,0.0,-0.90505594,-0.2506383,0.3435905,0.0,-1.2173778,0.5105353,1.0124638,1.0
1902865199,0.08804703,-0.9929229,-0.07969877,0.0,0.38123253,-0.04032874,0.9235991,0.0,-0.9202769,-0.1117039,0.37498367,0.0,-1.424796,0.5085027,1.0332184,1.0
1904865241,0.029292822,-0.9976372,0.06214261,0.0,0.34703356,0.0684526,0.93535113,0.0,-0.937395,-0.005833417,0.34821892,0.0,-1.6421256,0.55203503,1.0498291,1.0
1906865281,0.12126243,-0.99257374,0.00965187,0.0,0.3121865,0.047366202,0.9488394,0.0,-0.94225013,-0.11204553,0.31561166,0.0,-1.8449609,0.54014707,1.110433,1.0
1908865323,0.1270001,-0.99188733,0.0055000484,0.0,0.24269652,0.036450148,0.9694171,0.0,-0.96175313,-0.12178111,0.24535692,0.0,-2.0329695,0.51069254,1.2030551,1.0
1910865376,0.09250665,-0.9905516,-0.10124475,0.0,0.18524349,-0.08278489,0.97919965,0.0,-0.9783291,-0.10933766,0.17583477,0.0,-2.220956,0.53478974,1.3210453,1.0
1912865437,0.1470843,-0.98294824,-0.11035788,0.0,0.19630843,-0.08034277,0.9772451,0.0,-0.96944785,-0.16540155,0.18114394,0.0,-2.4131343,0.5270383,1.3959839,1.0
1914865497,0.14028001,-0.98815,-0.06229931,0.0,0.2779101,-0.021095514,0.9603755,0.0,-0.9503092,-0.15203518,0.27165747,0.0,-2.616879,0.49763602,1.4391747,1.0
1916865559,0.07869136,-0.9936091,0.08092287,0.0,0.292375,0.10060787,0.9509967,0.0,-0.9530605,-0.051175296,0.29842353,0.0,-2.8232589,0.5298345,1.4387039,1.0
1918865618,0.110043526,-0.99052376,0.08217636,0.0,0.18949527,0.10207033,0.9765619,0.0,-0.9756956,-0.09189227,0.19893181,0.0,-2.9992337,0.5436775,1.4565649,1.0
1920865680,0.14198315,-0.9868297,0.07751316,0.0,0.036317766,0.08344686,0.99585044,0.0,-0.9892028,-0.13857904,0.047687292,0.0,-3.1455576,0.5289837,1.4752908,1.0
1922865740,0.13953006,-0.97719216,0.16008434,0.0,-0.37437966,0.09760654,0.9221241,0.0,-0.91671765,-0.18859631,-0.35222173,0.0,-3.2908416,0.52120715,1.464464,1.0
1924865801,0.017850101,-0.98183656,0.1888876,0.0,-0.92940927,0.053355575,0.3651737,0.0,-0.36861908,-0.18207228,-0.91157556,0.0,-3.3525856,0.53676116,1.3869097,1.0
1926865861,-0.10659301,-0.98475057,0.13749272,0.0,-0.9322991,0.050918937,-0.35808605,0.0,0.34562445,-0.16635382,-0.9235096,0.0,-3.3021924,0.54340625,1.3497182,1.0
1928865924,-0.223117,-0.9745113,0.02337271,0.0,-0.62193125,0.12384814,-0.77321607,0.0,0.7506132,-0.18705392,-0.6337116,0.0,-3.214421,0.5380326,1.3715371,1.0
1930865984,-0.25273573,-0.9672065,-0.025227457,0.0,-0.38025662,0.12327099,-0.9166293,0.0,0.88967955,-0.222072,-0.39894176,0.0,-3.1347127,0.5310567,1.4164155,1.0
1932866045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1934866105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936866165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1938866227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1940866287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1942866347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1944866407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1946866469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1948866529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1950866590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1952866651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1954866710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1956866772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1958866831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960866891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1962866952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964867012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1966867072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1968867134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970867165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972867183,-0.07858801,-0.8902434,0.4486543,0.0,-0.9867487,0.005380094,-0.16216725,0.0,0.1419545,-0.4554534,-0.8788693,0.0,-0.12969542,0.48422897,0.08648245,1.0
1974867203,-0.04049802,-0.8480812,0.5283168,0.0,-0.99687463,-0.0016020536,-0.07898609,0.0,0.06783289,-0.52986425,-0.84536576,0.0,-0.09712904,0.4415935,-0.046015773,1.0
1976867222,0.005272448,-0.8008914,0.59878683,0.0,-0.9987869,-0.03353834,-0.036062956,0.0,0.04896465,-0.5978702,-0.80009675,0.0,-0.09682802,0.36892837,-0.17023529,1.0
1978867240,0.04526174,-0.7663818,0.64078915,0.0,-0.9986066,-0.052139044,0.008178443,0.0,0.027142197,-0.6402663,-0.76767385,0.0,-0.11568763,0.30258787,-0.241012,1.0
1980867259,0.08329332,-0.72326255,0.68553156,0.0,-0.99648345,-0.054163694,0.06392971,0.0,-0.009106994,-0.6884458,-0.7252307,0.0,-0.13915886,0.25293925,-0.27531472,1.0
