timestamp,fx,fy,cx,cy,pose 00,pose 01,pose 02,pose 03,pose 10,pose 11,pose 12,pose 13,pose 20,pose 21,pose 22,pose 23,pose 30,pose 31,pose 32,pose 33
1897790834,589.03534,589.1886,374.15714,203.48814,-0.2438613,0.1726229,-0.95432514,0.0,-0.11402735,0.97210306,0.20497662,0.0,0.96308446,0.15880531,-0.21737438,0.0,-1.0003921,0.52410823,0.863343,1.0
1898124033,589.03534,589.1886,374.15714,203.48814,-0.25586513,0.1732333,-0.951066,0.0,-0.111581035,0.9719461,0.20705561,0.0,0.96025234,0.15909971,-0.22935772,0.0,-1.0242876,0.5263624,0.87930393,1.0
1898457233,589.03534,589.1886,374.15714,203.48814,-0.26835296,0.16810223,-0.948542,0.0,-0.123104766,0.9705999,0.20683943,0.0,0.9554237,0.17227642,-0.23976916,0.0,-1.0488279,0.5269257,0.89392865,1.0
1898790432,589.03534,589.1886,374.15714,203.48814,-0.2802503,0.15880047,-0.9467025,0.0,-0.14310893,0.96828896,0.20478612,0.0,0.94920063,0.19287333,-0.24863787,0.0,-1.0739646,0.52638006,0.9072306,1.0
1899123632,589.03534,589.1886,374.15714,203.48814,-0.2921332,0.14645788,-0.94509834,0.0,-0.16695686,0.9652209,0.20118357,0.0,0.9416928,0.21656345,-0.25752136,0.0,-1.0995828,0.5249078,0.91937006,1.0
1899456831,589.03534,589.1886,374.15714,203.48814,-0.3043218,0.1315834,-0.9434388,0.0,-0.18455163,0.963504,0.19391242,0.0,0.9345219,0.23312518,-0.26893184,0.0,-1.125675,0.5236157,0.93070185,1.0
1899790031,589.03534,589.1886,374.15714,203.48814,-0.31617543,0.11781283,-0.94135886,0.0,-0.19048692,0.9641689,0.18464711,0.0,0.9293815,0.23769772,-0.28240478,0.0,-1.152317,0.52222514,0.94139946,1.0
1900123231,589.03534,589.1886,374.15714,203.48814,-0.32813913,0.10810663,-0.9384246,0.0,-0.19041649,0.96546763,0.17780545,0.0,0.9252395,0.23703685,-0.29622275,0.0,-1.1798187,0.5199429,0.95136654,1.0
1900456430,589.03534,589.1886,374.15714,203.48814,-0.33928782,0.101643205,-0.9351774,0.0,-0.18561547,0.9673659,0.17248467,0.0,0.92218935,0.23210542,-0.309349,0.0,-1.2082326,0.51643366,0.9603169,1.0
1900789630,589.03534,589.1886,374.15714,203.48814,-0.34777206,0.09655796,-0.9325952,0.0,-0.17736726,0.969947,0.1665672,0.0,0.92065066,0.22333957,-0.32019442,0.0,-1.2380096,0.5118736,0.9680804,1.0
1901122829,589.03534,589.1886,374.15714,203.48814,-0.3534805,0.091965646,-0.93091303,0.0,-0.16365203,0.9737311,0.15833655,0.0,0.9210201,0.20831455,-0.3291445,0.0,-1.2692256,0.5074715,0.9745419,1.0
1901456029,589.03534,589.1886,374.15714,203.48814,-0.35603395,0.08519231,-0.9305844,0.0,-0.1440504,0.9789316,0.14473082,0.0,0.9233078,0.18557994,-0.3362607,0.0,-1.3017203,0.5035782,0.97942173,1.0
1901789228,589.03534,589.1886,374.15714,203.48814,-0.3558079,0.075008735,-0.9315474,0.0,-0.12499851,0.98400074,0.12697586,0.0,0.9261663,0.16162081,-0.3407388,0.0,-1.3355294,0.5008599,0.98293823,1.0
1902122428,589.03534,589.1886,374.15714,203.48814,-0.35498762,0.0623807,-0.9327902,0.0,-0.10599967,0.9886533,0.10645624,0.0,0.9288466,0.13666606,-0.34434724,0.0,-1.3706216,0.49987146,0.9856725,1.0
1902455627,589.03534,589.1886,374.15714,203.48814,-0.35452133,0.0492337,-0.93375397,0.0,-0.087019406,0.9925444,0.0853721,0.0,0.9309946,0.111521035,-0.34759343,0.0,-1.406844,0.5005772,0.98794717,1.0
1902788827,589.03534,589.1886,374.15714,203.48814,-0.35448956,0.036348093,-0.9343562,0.0,-0.06877578,0.99552655,0.06482072,0.0,0.93253165,0.08723957,-0.35040343,0.0,-1.4443814,0.5056055,0.99032146,1.0
1903122026,589.03534,589.1886,374.15714,203.48814,-0.35401842,0.024998445,-0.9349072,0.0,-0.058670074,0.9970828,0.048877113,0.0,0.93340087,0.072154544,-0.35151857,0.0,-1.4819458,0.5133578,0.9922753,1.0
1903455226,589.03534,589.1886,374.15714,203.48814,-0.35044464,0.011519801,-0.9365156,0.0,-0.042863395,0.99868155,0.028323796,0.0,0.9356064,0.05006845,-0.34948853,0.0,-1.5191352,0.52311385,0.99381113,1.0
1903788425,589.03534,589.1886,374.15714,203.48814,-0.34325606,-0.00834021,-0.9392071,0.0,-0.029257782,0.9995707,0.0018165857,0.0,0.93878883,0.028102882,-0.34335178,0.0,-1.5551518,0.53148526,0.9948349,1.0
1904121625,589.03534,589.1886,374.15714,203.48814,-0.33365977,-0.03302653,-0.9421173,0.0,-0.011476737,0.99945515,-0.030972242,0.0,0.9426264,0.00047859142,-0.33385587,0.0,-1.5908613,0.538713,0.9965141,1.0
1904454824,589.03534,589.1886,374.15714,203.48814,-0.32620147,-0.057093285,-0.9435772,0.0,-0.002055936,0.9982155,-0.0596889,0.0,0.9453008,-0.017530378,-0.3257357,0.0,-1.6260036,0.54346424,0.99983776,1.0
1904788023,589.03534,589.1886,374.15714,203.48814,-0.32119077,-0.07509465,-0.94403434,0.0,-0.0046121688,0.99696404,-0.077736095,0.0,0.94700587,-0.020613605,-0.320561,0.0,-1.6609006,0.5459866,1.0052686,1.0
1905121223,589.03534,589.1886,374.15714,203.48814,-0.3186354,-0.08355561,-0.94418955,0.0,-0.0147870835,0.9964247,-0.083188176,0.0,0.9477646,-0.012544551,-0.3187308,0.0,-1.6955497,0.5471774,1.0128119,1.0
1905454422,589.03534,589.1886,374.15714,203.48814,-0.3172771,-0.08312987,-0.94468445,0.0,-0.03260844,0.9965186,-0.07673976,0.0,0.9477748,0.006457166,-0.3188823,0.0,-1.7299421,0.5470468,1.0220021,1.0
1905787622,589.03534,589.1886,374.15714,203.48814,-0.31316718,-0.07821871,-0.9464735,0.0,-0.05573571,0.996399,-0.06390324,0.0,0.9480638,0.032740206,-0.31639823,0.0,-1.7638202,0.5455675,1.0318884,1.0
1906120821,589.03534,589.1886,374.15714,203.48814,-0.30564186,-0.07074633,-0.9495168,0.0,-0.07661831,0.99582994,-0.049534548,0.0,0.9490615,0.05761061,-0.30978698,0.0,-1.7972639,0.5430627,1.0420989,1.0
1906454021,589.03534,589.1886,374.15714,203.48814,-0.29647097,-0.06266913,-0.95298564,0.0,-0.09133804,0.99513215,-0.03702611,0.0,0.9506669,0.07606682,-0.3007509,0.0,-1.8301885,0.53967893,1.0526145,1.0
1906787220,589.03534,589.1886,374.15714,203.48814,-0.28675038,-0.055309653,-0.9564094,0.0,-0.0976651,0.99481916,-0.028249329,0.0,0.9530165,0.08530731,-0.2906657,0.0,-1.8624008,0.5355283,1.0636346,1.0
1907120420,589.03534,589.1886,374.15714,203.48814,-0.277094,-0.050219458,-0.95953166,0.0,-0.095587,0.99512094,-0.02447881,0.0,0.9560793,0.08493602,-0.28054133,0.0,-1.8941357,0.53068995,1.0754527,1.0
1907453619,589.03534,589.1886,374.15714,203.48814,-0.26734847,-0.047138233,-0.9624481,0.0,-0.09460254,0.99526215,-0.022467092,0.0,0.9589474,0.085043445,-0.2705405,0.0,-1.9254168,0.524794,1.0882531,1.0
1907786818,589.03534,589.1886,374.15714,203.48814,-0.2561507,-0.046803165,-0.965505,0.0,-0.093931526,0.99530613,-0.023327835,0.0,0.9620648,0.08471603,-0.25934362,0.0,-1.9565629,0.5185042,1.1022261,1.0
1908120018,589.03534,589.1886,374.15714,203.48814,-0.2434386,-0.046796616,-0.9687888,0.0,-0.095788464,0.99511296,-0.023998622,0.0,0.96517694,0.08695668,-0.2467305,0.0,-1.9872639,0.5126858,1.1174966,1.0
1908453217,589.03534,589.1886,374.15714,203.48814,-0.2304202,-0.04527373,-0.97203934,0.0,-0.09655322,0.99505204,-0.023458153,0.0,0.9682914,0.088448286,-0.23365065,0.0,-2.0174775,0.508083,1.1343817,1.0
1908786417,589.03534,589.1886,374.15714,203.48814,-0.2176955,-0.043260887,-0.97505957,0.0,-0.10077882,0.9946744,-0.02163111,0.0,0.9708022,0.09355647,-0.22089505,0.0,-2.0474021,0.5053504,1.1527023,1.0
1909119616,589.03534,589.1886,374.15714,203.48814,-0.20256186,-0.04067538,-0.97842664,0.0,-0.10419583,0.99436104,-0.01976671,0.0,0.9737134,0.097944066,-0.20565706,0.0,-2.0778165,0.5077082,1.172097,1.0
1909452816,589.03534,589.1886,374.15714,203.48814,-0.18808848,-0.031865254,-0.981637,0.0,-0.11690614,0.99309486,-0.009837528,0.0,0.97517204,0.112909056,-0.19051415,0.0,-2.1084375,0.51225185,1.1921518,1.0
1909786015,589.03534,589.1886,374.15714,203.48814,-0.17461595,-0.0121658,-0.98456347,0.0,-0.114557534,0.9933845,0.008042043,0.0,0.9779522,0.11419343,-0.1748538,0.0,-2.1390789,0.51769775,1.2124478,1.0
1910119215,589.03534,589.1886,374.15714,203.48814,-0.16846718,0.019685607,-0.98551273,0.0,-0.113281295,0.99279034,0.03919546,0.0,0.97917867,0.118243344,-0.16502179,0.0,-2.1695023,0.5223549,1.2326425,1.0
1910452414,589.03534,589.1886,374.15714,203.48814,-0.1621143,0.050005484,-0.9855061,0.0,-0.088739485,0.99393034,0.06503027,0.0,0.98277646,0.097995624,-0.1566923,0.0,-2.2007725,0.52903616,1.2519572,1.0
1910785614,589.03534,589.1886,374.15714,203.48814,-0.1577574,0.0719026,-0.98485863,0.0,-0.07079226,0.9939563,0.08390641,0.0,0.98493975,0.08295732,-0.15171315,0.0,-2.2322714,0.53452456,1.2697335,1.0
1911118814,589.03534,589.1886,374.15714,203.48814,-0.15490933,0.08717327,-0.9840773,0.0,-0.056622807,0.9936794,0.096937016,0.0,0.98630726,0.07073777,-0.14899336,0.0,-2.2641845,0.53854585,1.2861396,1.0
1911452013,589.03534,589.1886,374.15714,203.48814,-0.15380827,0.0969801,-0.98333174,0.0,-0.05570145,0.99273926,0.106620386,0.0,0.98653173,0.07117217,-0.14728889,0.0,-2.2964687,0.5401974,1.3008822,1.0
1911785212,589.03534,589.1886,374.15714,203.48814,-0.1529751,0.098911,-0.98326963,0.0,-0.07128428,0.9912832,0.110807255,0.0,0.9856584,0.08704243,-0.14459018,0.0,-2.3293195,0.5392409,1.3139377,1.0
1912118412,589.03534,589.1886,374.15714,203.48814,-0.15388538,0.09381336,-0.9836269,0.0,-0.09162573,0.9898389,0.10874036,0.0,0.9838337,0.1068592,-0.14372541,0.0,-2.362146,0.53680164,1.3258783,1.0
1912451611,589.03534,589.1886,374.15714,203.48814,-0.15811536,0.08521803,-0.9837387,0.0,-0.10826677,0.9887671,0.10305508,0.0,0.98147,0.122800685,-0.14711207,0.0,-2.395126,0.5336981,1.3373119,1.0
1912784810,589.03534,589.1886,374.15714,203.48814,-0.1654847,0.07680346,-0.9832192,0.0,-0.11904606,0.9881178,0.0972225,0.0,0.9790035,0.13313735,-0.15437433,0.0,-2.4284124,0.5298989,1.348347,1.0
1913118010,589.03534,589.1886,374.15714,203.48814,-0.17526306,0.07064839,-0.9819852,0.0,-0.13000429,0.98702776,0.09421393,0.0,0.97590315,0.1441745,-0.16380447,0.0,-2.4610457,0.5243429,1.3587117,1.0
1913451209,589.03534,589.1886,374.15714,203.48814,-0.18689793,0.06563804,-0.98018515,0.0,-0.13985083,0.9858273,0.092681654,0.0,0.9723751,0.15440147,-0.17506938,0.0,-2.491361,0.51680917,1.3666505,1.0
1913784409,589.03534,589.1886,374.15714,203.48814,-0.2006985,0.05796573,-0.97793776,0.0,-0.14501138,0.98549473,0.088173315,0.0,0.96886224,0.15950824,-0.18938161,0.0,-2.5261087,0.51030815,1.3755352,1.0
1914117608,589.03534,589.1886,374.15714,203.48814,-0.2158276,0.04647021,-0.9753261,0.0,-0.14156067,0.98682624,0.07834321,0.0,0.9661171,0.15497631,-0.20640604,0.0,-2.5611124,0.5045245,1.3830004,1.0
1914450808,589.03534,589.1886,374.15714,203.48814,-0.2315669,0.03185467,-0.97229874,0.0,-0.13532382,0.98869365,0.06462063,0.0,0.9633627,0.14653884,-0.22463784,0.0,-2.5967312,0.49949756,1.3890792,1.0
1914784007,589.03534,589.1886,374.15714,203.48814,-0.24631807,0.018328346,-0.9690168,0.0,-0.12097104,0.9914228,0.049501736,0.0,0.9616113,0.12941608,-0.24198785,0.0,-2.6316402,0.49574935,1.3931715,1.0
1915117207,589.03534,589.1886,374.15714,203.48814,-0.26152813,0.008372299,-0.965161,0.0,-0.10547278,0.99372786,0.037199378,0.0,0.9594179,0.11152671,-0.25900456,0.0,-2.6665995,0.49388954,1.3959439,1.0
1915450406,589.03534,589.1886,374.15714,203.48814,-0.27164927,-0.0031860806,-0.96239257,0.0,-0.08550339,0.9961215,0.020836303,0.0,0.95859224,0.0879479,-0.2708677,0.0,-2.702333,0.49750277,1.3975238,1.0
1915783606,589.03534,589.1886,374.15714,203.48814,-0.27863315,-0.017889306,-0.96023214,0.0,-0.08125343,0.99668247,0.0050087348,0.0,0.9569559,0.07941777,-0.27916217,0.0,-2.7373648,0.5019151,1.3974903,1.0
1916116805,589.03534,589.1886,374.15714,203.48814,-0.2806843,-0.041152276,-0.95891875,0.0,-0.07426825,0.9970176,-0.021048658,0.0,0.9569242,0.06530897,-0.28290337,0.0,-2.7718246,0.506713,1.3964097,1.0
1916450004,589.03534,589.1886,374.15714,203.48814,-0.27638707,-0.07087817,-0.9584305,0.0,-0.058204353,0.99668205,-0.05692261,0.0,0.95928407,0.040052354,-0.2795952,0.0,-2.8059614,0.513592,1.3950574,1.0
1916783204,589.03534,589.1886,374.15714,203.48814,-0.26769498,-0.102055326,-0.9580848,0.0,-0.05380404,0.9944083,-0.09089157,0.0,0.96200186,0.027217522,-0.27168876,0.0,-2.8392916,0.5205827,1.3944575,1.0
1917116403,589.03534,589.1886,374.15714,203.48814,-0.25474378,-0.123711854,-0.9590633,0.0,-0.05853776,0.9919386,-0.112403974,0.0,0.9652366,0.027507246,-0.2599318,0.0,-2.8714135,0.5262075,1.3950197,1.0
1917449603,589.03534,589.1886,374.15714,203.48814,-0.24221504,-0.1291253,-0.9615932,0.0,-0.06801555,0.9909276,-0.1159322,0.0,0.9678374,0.037322786,-0.24879956,0.0,-2.9021041,0.5301989,1.3970516,1.0
1917782802,589.03534,589.1886,374.15714,203.48814,-0.22964805,-0.12671721,-0.9649904,0.0,-0.0815875,0.9905058,-0.11065183,0.0,0.9698497,0.05332013,-0.23780629,0.0,-2.9306703,0.53253824,1.3998446,1.0
1918116002,589.03534,589.1886,374.15714,203.48814,-0.21323188,-0.12299566,-0.96923053,0.0,-0.08958637,0.99032754,-0.10596407,0.0,0.97288746,0.064234816,-0.22218771,0.0,-2.9580073,0.53436804,1.402641,1.0
1918449201,589.03534,589.1886,374.15714,203.48814,-0.19247289,-0.11798486,-0.97418493,0.0,-0.08736284,0.99086356,-0.102744676,0.0,0.97740835,0.065332964,-0.20102206,0.0,-2.988113,0.5362551,1.4080508,1.0
1918782401,589.03534,589.1886,374.15714,203.48814,-0.16769443,-0.11086793,-0.9795865,0.0,-0.08465089,0.991606,-0.09773721,0.0,0.9822004,0.06653372,-0.17567173,0.0,-3.012135,0.53575736,1.4095628,1.0
1919115600,589.03534,589.1886,374.15714,203.48814,-0.14052232,-0.1049678,-0.984499,0.0,-0.084601484,0.9920007,-0.09369242,0.0,0.98645955,0.070125155,-0.1482786,0.0,-3.035809,0.5341026,1.411089,1.0
1919448800,589.03534,589.1886,374.15714,203.48814,-0.1140109,-0.10214633,-0.98821557,0.0,-0.08716588,0.99189335,-0.09247027,0.0,0.9896513,0.07559693,-0.12199052,0.0,-3.0578363,0.5317819,1.4125206,1.0
1919781999,589.03534,589.1886,374.15714,203.48814,-0.08911964,-0.09965344,-0.9910248,0.0,-0.096807554,0.9911385,-0.09095973,0.0,0.99130803,0.08783321,-0.097977206,0.0,-3.081148,0.52882904,1.4151443,1.0
1920115198,589.03534,589.1886,374.15714,203.48814,-0.06529921,-0.096415095,-0.9931979,0.0,-0.10681764,0.99027824,-0.089109,0.0,0.992135,0.10027306,-0.074963644,0.0,-3.1045833,0.52593684,1.418351,1.0
1920448398,589.03534,589.1886,374.15714,203.48814,-0.0411959,-0.09278366,-0.9948348,0.0,-0.11365611,0.98965144,-0.08759423,0.0,0.9926687,0.109461404,-0.051315397,0.0,-3.1278663,0.5236171,1.4218974,1.0
1920781598,589.03534,589.1886,374.15714,203.48814,-0.014440417,-0.08983998,-0.9958526,0.0,-0.11403527,0.9896054,-0.087623216,0.0,0.9933744,0.11229783,-0.024535596,0.0,-3.1512644,0.52186716,1.4254414,1.0
1921114797,589.03534,589.1886,374.15714,203.48814,0.01607284,-0.08810914,-0.9959826,0.0,-0.117266364,0.98906976,-0.08939039,0.0,0.9929734,0.11823283,0.005564451,0.0,-3.174564,0.5191834,1.4287652,1.0
1921447996,589.03534,589.1886,374.15714,203.48814,0.053225935,-0.088288456,-0.99467283,0.0,-0.12105461,0.98816794,-0.09418921,0.0,0.99122065,0.12542388,0.041907877,0.0,-3.1976707,0.5149748,1.4314843,1.0
1921781196,589.03534,589.1886,374.15714,203.48814,0.10167354,-0.08966309,-0.99077,0.0,-0.12856889,0.98639405,-0.10246126,0.0,0.98647785,0.13780046,0.08876145,0.0,-3.2197957,0.50889766,1.4328724,1.0
1922114395,589.03534,589.1886,374.15714,203.48814,0.16931012,-0.094182074,-0.98105407,0.0,-0.13699226,0.98351204,-0.11806069,0.0,0.97599846,0.1543863,0.15361547,0.0,-3.2404401,0.5045907,1.431221,1.0
1922447595,589.03534,589.1886,374.15714,203.48814,0.26171294,-0.10176918,-0.9597666,0.0,-0.1284323,0.98190916,-0.13913915,0.0,0.9565654,0.15968005,0.24390677,0.0,-3.2600493,0.50574076,1.4259069,1.0
1922780794,589.03534,589.1886,374.15714,203.48814,0.3724503,-0.10421693,-0.9221836,0.0,-0.11314497,0.9811628,-0.15657984,0.0,0.92113215,0.16265912,0.35364187,0.0,-3.2772486,0.510853,1.4175572,1.0
1923113993,589.03534,589.1886,374.15714,203.48814,0.48362532,-0.08963095,-0.8706758,0.0,-0.10971995,0.98068833,-0.1619021,0.0,0.86837417,0.17383073,0.46444988,0.0,-3.291387,0.51651675,1.4089631,1.0
1923447193,589.03534,589.1886,374.15714,203.48814,0.5913356,-0.07216506,-0.8031925,0.0,-0.09369626,0.98309404,-0.15731192,0.0,0.8009671,0.16828051,0.5745757,0.0,-3.3027067,0.5226543,1.3992785,1.0
1923780392,589.03534,589.1886,374.15714,203.48814,0.69455016,-0.062537536,-0.7167243,0.0,-0.07495172,0.9845047,-0.1585368,0.0,0.7155332,0.1638315,0.67909884,0.0,-3.3095682,0.5270788,1.3886453,1.0
1924113592,589.03534,589.1886,374.15714,203.48814,0.78836846,-0.06110356,-0.6121652,0.0,-0.047923155,0.98593205,-0.16013032,0.0,0.6133386,0.15557866,0.7743479,0.0,-3.3129895,0.52965987,1.378309,1.0
1924446791,589.03534,589.1886,374.15714,203.48814,0.8670415,-0.06101743,-0.494488,0.0,-0.024130456,0.9861649,-0.16399987,0.0,0.49765354,0.15412676,0.8535749,0.0,-3.312948,0.53028965,1.3690186,1.0
1924779991,589.03534,589.1886,374.15714,203.48814,0.9269501,-0.05899769,-0.37052152,0.0,-0.003491845,0.98615956,-0.16576225,0.0,0.37517285,0.15494683,0.9139155,0.0,-3.3110147,0.5302394,1.3614808,1.0
1925113190,589.03534,589.1886,374.15714,203.48814,0.96903396,-0.05303302,-0.24117061,0.0,0.011905914,0.9855639,-0.16888672,0.0,0.24664548,0.16078535,0.9556765,0.0,-3.3060126,0.52989465,1.3559109,1.0
1925446390,589.03534,589.1886,374.15714,203.48814,0.9926547,-0.045643907,-0.11205381,0.0,0.026494304,0.98563683,-0.16678697,0.0,0.1180574,0.16259283,0.97960734,0.0,-3.2990315,0.5304737,1.3523021,1.0
1925779589,589.03534,589.1886,374.15714,203.48814,0.99904335,-0.04128496,0.0145174265,0.0,0.043052517,0.98670846,-0.15669632,0.0,-0.007854879,0.15717103,0.9875424,0.0,-3.2901897,0.5322615,1.3506409,1.0
1926112789,589.03534,589.1886,374.15714,203.48814,0.9897851,-0.04040913,0.13673007,0.0,0.060195886,0.9877699,-0.14382896,0.0,-0.12924558,0.15058997,0.9801133,0.0,-3.279728,0.5343472,1.3508986,1.0
1926445988,589.03534,589.1886,374.15714,203.48814,0.9669391,-0.04413668,0.25116488,0.0,0.07837626,0.9886728,-0.1279962,0.0,-0.2426697,0.14344943,0.9594462,0.0,-3.2682934,0.5361148,1.3530169,1.0
1926779188,589.03534,589.1886,374.15714,203.48814,0.93200654,-0.052861847,0.35857105,0.0,0.09925923,0.9887121,-0.112236604,0.0,-0.3485911,0.14019644,0.9267325,0.0,-3.2558851,0.53685933,1.3570087,1.0
1927112386,589.2462,589.39844,374.15814,203.49213,0.8871398,-0.06599255,0.45676205,0.0,0.122883976,0.9877722,-0.09595689,0.0,-0.44484493,0.1412557,0.88439965,0.0,-3.24284,0.5366508,1.3628321,1.0
1927445586,589.8787,590.0277,374.16095,203.50381,0.83552545,-0.080910675,0.54346466,0.0,0.1451693,0.98646027,-0.07632026,0.0,-0.52993166,0.14266154,0.83595675,0.0,-3.2299647,0.5353603,1.3695886,1.0
1927778785,590.72217,590.8668,374.16473,203.5194,0.7802681,-0.095278785,0.61814713,0.0,0.16463116,0.9847637,-0.056021146,0.0,-0.6033924,0.14547764,0.78406465,0.0,-3.2172663,0.53354996,1.3770334,1.0
1928111985,591.35474,591.4962,374.1675,203.53108,0.7237402,-0.10771093,0.6816164,0.0,0.17963699,0.98309726,-0.035386845,0.0,-0.6662847,0.14805396,0.7308552,0.0,-3.2046127,0.53202426,1.3847703,1.0
1928445184,591.98737,592.1254,374.17032,203.54279,0.66831875,-0.11802048,0.7344549,0.0,0.19130868,0.98139435,-0.01638031,0.0,-0.7188572,0.15145448,0.67846197,0.0,-3.1920698,0.5304663,1.3927312,1.0
1928778384,592.6199,592.75476,374.17313,203.55444,0.6131368,-0.12626454,0.7798221,0.0,0.20439139,0.9788874,-0.0022070408,0.0,-0.7630801,0.1607419,0.6259991,0.0,-3.1795726,0.5283682,1.4013191,1.0
1929111583,593.04156,593.1743,374.17502,203.56224,0.5574498,-0.1326215,0.8195506,0.0,0.21573955,0.97638726,0.011257157,0.0,-0.80169225,0.17053391,0.5728978,0.0,-3.1669767,0.52643406,1.4106475,1.0
1929444783,593.5899,593.71405,374.16974,203.57576,0.5043913,-0.13681671,0.8525684,0.0,0.22755581,0.9735264,0.021602303,0.0,-0.8329536,0.18311056,0.5221714,0.0,-3.1546848,0.5244847,1.4203097,1.0
