timestamp,sensor ticks 0,soc ticks 0,x 0,y 0,z 0,temperature 0,sensor ticks 1,soc ticks 1,x 1,y 1,z 1,temperature 1,sensor ticks 2,soc ticks 2,x 2,y 2,z 2,temperature 2,sensor ticks 3,soc ticks 3,x 3,y 3,z 3,temperature 3,sensor ticks 4,soc ticks 4,x 4,y 4,z 4,temperature 4,sensor ticks 5,soc ticks 5,x 5,y 5,z 5,temperature 5,sensor ticks 6,soc ticks 6,x 6,y 6,z 6,temperature 6,sensor ticks 7,soc ticks 7,x 7,y 7,z 7,temperature 7,sensor ticks 8,soc ticks 8,x 8,y 8,z 8,temperature 8,sensor ticks 9,soc ticks 9,x 9,y 9,z 9,temperature 9,sensor ticks 10,soc ticks 10,x 10,y 10,z 10,temperature 10,pose 00,pose 01,pose 02,pose 03,pose 10,pose 11,pose 12,pose 13,pose 20,pose 21,pose 22,pose 23,pose 30,pose 31,pose 32,pose 33
1888414214,194678781107,1888414214,380.8500061035156,472.5000305175781,-243.45001220703125,0.0,194698778884,1888414214,379.6500244140625,472.3500061035156,-244.35000610351562,0.0,194718778185,1888414214,380.70001220703125,475.5000305175781,-244.0500030517578,0.0,194738774231,1888414214,380.5500183105469,474.45001220703125,-245.5500030517578,0.0,194758780932,1888414214,380.4000244140625,475.5000305175781,-245.10000610351562,0.0,194778774168,1888414214,381.1500244140625,477.0000305175781,-245.25001525878906,0.0,194798778455,1888414214,381.1500244140625,479.2500305175781,-245.25001525878906,0.0,194818775613,1888414214,382.5,481.6500244140625,-246.3000030517578,0.0,194838778979,1888414214,381.6000061035156,483.0000305175781,-246.45001220703125,0.0,194858780107,1888414214,381.45001220703125,485.2500305175781,-244.95001220703125,0.0,194878770833,1888414214,384.45001220703125,486.7500305175781,-248.10000610351562,0.0,0.31831264,-0.9149111,0.24822322,0.0,-0.68528885,-0.041152716,0.7271077,0.0,-0.6550238,-0.40155214,-0.6400778,0.0,-0.36793905,0.49523473,0.57987183,1.0
1890604052,194898778709,1890604052,383.5500183105469,488.4000244140625,-249.45001220703125,0.0,194918780154,1890604052,384.3000183105469,490.95001220703125,-250.65000915527344,0.0,194938772977,1890604052,383.5500183105469,490.0500183105469,-252.90000915527344,0.0,194958781107,1890604052,384.7500305175781,491.5500183105469,-253.0500030517578,0.0,194978771580,1890604052,384.1500244140625,491.1000061035156,-255.00001525878906,0.0,194998773263,1890604052,383.70001220703125,492.45001220703125,-257.25,0.0,195018788237,1890604052,382.6500244140625,491.5500183105469,-255.90000915527344,0.0,195038773565,1890604052,383.4000244140625,492.45001220703125,-258.3000183105469,0.0,195058779011,1890604052,382.3500061035156,492.1500244140625,-260.8500061035156,0.0,195078771484,1890604052,382.20001220703125,492.0000305175781,-262.0500183105469,0.0,195098779996,1890604052,382.5,491.4000244140625,-261.0,0.0,0.32082003,-0.9471215,0.005959213,0.0,-0.03737077,-0.006371498,0.9992813,0.0,-0.9464027,-0.3208123,-0.03743887,0.0,-0.49188447,0.50694865,0.63409775,1.0
1892800675,195118782917,1892800675,382.20001220703125,491.4000244140625,-263.4000244140625,0.0,195138773469,1892800675,381.45001220703125,490.3500061035156,-263.70001220703125,0.0,195158781091,1892800675,381.6000061035156,489.9000244140625,-264.6000061035156,0.0,195178770389,1892800675,380.5500183105469,490.0500183105469,-266.25,0.0,195198787300,1892800675,381.3000183105469,489.9000244140625,-266.4000244140625,0.0,195218777137,1892800675,381.6000061035156,488.2500305175781,-266.70001220703125,0.0,195238779900,1892800675,381.45001220703125,488.1000061035156,-268.3500061035156,0.0,195258781218,1892800675,381.3000183105469,487.6500244140625,-268.20001220703125,0.0,195278776963,1892800675,381.3000183105469,488.2500305175781,-269.8500061035156,0.0,195298822154,1892800675,379.6500244140625,488.5500183105469,-269.8500061035156,0.0,195318773485,1892800675,380.8500061035156,487.8000183105469,-270.75,0.0,0.27982032,-0.95989215,-0.017537296,0.0,0.19197336,0.038045883,0.98066235,0.0,-0.9406629,-0.27777588,0.19491982,0.0,-0.6249233,0.5148064,0.65910256,1.0
1895021939,195338772469,1895021939,380.4000244140625,488.2500305175781,-269.8500061035156,0.0,195358781329,1895021939,380.1000061035156,491.1000061035156,-270.0,0.0,195378771643,1895021939,382.0500183105469,490.5000305175781,-270.9000244140625,0.0,195398784521,1895021939,380.70001220703125,488.5500183105469,-269.8500061035156,0.0,195418799400,1895021939,381.45001220703125,489.45001220703125,-270.75,0.0,195438778090,1895021939,382.5,491.1000061035156,-271.0500183105469,0.0,195458778106,1895021939,381.9000244140625,490.3500061035156,-270.0,0.0,195478772183,1895021939,382.3500061035156,489.3000183105469,-270.9000244140625,0.0,195498806704,1895021939,382.3500061035156,491.2500305175781,-269.8500061035156,0.0,195518786490,1895021939,382.5,490.6500244140625,-269.70001220703125,0.0,195538779567,1895021939,381.45001220703125,488.70001220703125,-270.45001220703125,0.0,0.28139353,-0.95181525,-0.12192428,0.0,0.27126753,-0.04297328,0.9615443,0.0,-0.9204519,-0.30364645,0.24610406,0.0,-0.7776518,0.48711938,0.7466381,1.0
1897202256,195558780869,1897202256,382.0500183105469,490.20001220703125,-269.1000061035156,0.0,195578772580,1897202256,383.8500061035156,489.45001220703125,-270.0,0.0,195598775184,1897202256,381.1500244140625,490.0500183105469,-267.9000244140625,0.0,195618799686,1897202256,383.25,489.45001220703125,-268.3500061035156,0.0,195638779075,1897202256,381.1500244140625,489.1500244140625,-266.8500061035156,0.0,195658778868,1897202256,381.45001220703125,489.45001220703125,-266.25,0.0,195678776772,1897202256,381.3000183105469,487.3500061035156,-265.3500061035156,0.0,195698776439,1897202256,382.20001220703125,487.5000305175781,-264.1500244140625,0.0,195718792413,1897202256,382.0500183105469,487.95001220703125,-264.3000183105469,0.0,195738772548,1897202256,382.5,489.45001220703125,-264.75,0.0,195758781314,1897202256,381.3000183105469,488.2500305175781,-262.20001220703125,0.0,0.18161464,-0.96214336,-0.20321482,0.0,0.25167495,-0.15429139,0.95543385,0.0,-0.9506187,-0.2246649,0.21412581,0.0,-0.9375471,0.51209646,0.876704,1.0
1899413143,195778778598,1899413143,382.0500183105469,487.6500244140625,-264.0,0.0,195798775232,1899413143,379.8000183105469,486.1500244140625,-261.3000183105469,0.0,195818778900,1899413143,380.5500183105469,486.45001220703125,-261.6000061035156,0.0,195838772389,1899413143,381.45001220703125,485.2500305175781,-260.25,0.0,195858778169,1899413143,379.6500244140625,486.3000183105469,-261.9000244140625,0.0,195878772231,1899413143,380.70001220703125,487.3500061035156,-260.4000244140625,0.0,195898775089,1899413143,380.70001220703125,486.0000305175781,-261.45001220703125,0.0,195918776042,1899413143,381.0,487.95001220703125,-263.25,0.0,195938773501,1899413143,380.70001220703125,488.5500183105469,-262.95001220703125,0.0,195958781536,1899413143,382.0500183105469,487.6500244140625,-264.3000183105469,0.0,195978772120,1899413143,382.20001220703125,487.5000305175781,-264.75,0.0,0.20588148,-0.95540655,-0.21168691,0.0,0.3306909,-0.135669,0.9339367,0.0,-0.9210084,-0.26228335,0.2880124,0.0,-1.0968186,0.52172536,0.97336066,1.0
1901604210,195998775470,1901604210,381.6000061035156,488.8500061035156,-265.0500183105469,0.0,196018778979,1901604210,381.45001220703125,488.1000061035156,-265.5,0.0,196038771993,1901604210,382.0500183105469,488.8500061035156,-266.70001220703125,0.0,196058779170,1901604210,381.9000244140625,488.1000061035156,-266.5500183105469,0.0,196078772231,1901604210,381.0,487.95001220703125,-267.1500244140625,0.0,196098779805,1901604210,381.3000183105469,487.3500061035156,-267.45001220703125,0.0,196118784204,1901604210,380.1000061035156,488.1000061035156,-268.3500061035156,0.0,196138774343,1901604210,380.4000244140625,487.3500061035156,-267.75,0.0,196158780583,1901604210,381.6000061035156,488.2500305175781,-267.1500244140625,0.0,196178772231,1901604210,381.1500244140625,487.20001220703125,-266.8500061035156,0.0,196198801369,1901604210,381.0,486.0000305175781,-268.5,0.0,0.15720767,-0.9752313,-0.15559441,0.0,0.38328826,-0.08495057,0.9197138,0.0,-0.91015154,-0.20422357,0.3604399,0.0,-1.2885962,0.5021649,1.0236669,1.0
1903799555,196218801067,1903799555,381.3000183105469,484.6500244140625,-267.1500244140625,0.0,196238774787,1903799555,380.5500183105469,484.20001220703125,-268.6500244140625,0.0,196258778916,1903799555,379.8000183105469,483.9000244140625,-267.6000061035156,0.0,196278776042,1903799555,380.8500061035156,483.6000061035156,-269.4000244140625,0.0,196298779519,1903799555,378.75,481.20001220703125,-268.95001220703125,0.0,196318781107,1903799555,379.20001220703125,481.95001220703125,-268.95001220703125,0.0,196338774994,1903799555,378.6000061035156,480.7500305175781,-271.20001220703125,0.0,196358780647,1903799555,378.45001220703125,480.9000244140625,-269.4000244140625,0.0,196378775407,1903799555,378.45001220703125,478.95001220703125,-269.70001220703125,0.0,196398806117,1903799555,378.75,479.2500305175781,-270.75,0.0,196418798908,1903799555,379.20001220703125,478.95001220703125,-270.0,0.0,0.05155039,-0.99847806,-0.019587278,0.0,0.36958346,0.0008531213,0.92919695,0.0,-0.92776626,-0.055139482,0.36906523,0.0,-1.5286039,0.53447884,1.0375074,1.0
1906018435,196438778503,1906018435,378.75,477.3000183105469,-270.75,0.0,196458778408,1906018435,378.3000183105469,478.5000305175781,-270.6000061035156,0.0,196478772088,1906018435,377.70001220703125,476.5500183105469,-271.6500244140625,0.0,196498784918,1906018435,378.0,475.20001220703125,-271.6500244140625,0.0,196518799177,1906018435,377.25,475.20001220703125,-272.70001220703125,0.0,196538771897,1906018435,377.25,474.9000244140625,-272.25,0.0,196558780027,1906018435,378.45001220703125,476.4000244140625,-274.20001220703125,0.0,196578772691,1906018435,379.6500244140625,475.20001220703125,-274.3500061035156,0.0,196598777725,1906018435,378.3000183105469,474.6000061035156,-275.8500061035156,0.0,196618778535,1906018435,379.20001220703125,478.6500244140625,-274.6500244140625,0.0,196638771850,1906018435,377.5500183105469,478.3500061035156,-273.9000244140625,0.0,0.093796074,-0.9949416,0.03596294,0.0,0.33547863,0.06559503,0.9397613,0.0,-0.93736666,-0.07608104,0.3399343,0.0,-1.7610912,0.5500916,1.082256,1.0
1908203975,196658778900,1908203975,380.1000061035156,478.6500244140625,-274.6500244140625,0.0,196678772818,1908203975,380.8500061035156,478.6500244140625,-273.6000061035156,0.0,196698781488,1908203975,379.95001220703125,478.8000183105469,-272.70001220703125,0.0,196718780520,1908203975,381.3000183105469,479.8500061035156,-273.75,0.0,196738774104,1908203975,380.4000244140625,480.1500244140625,-273.75,0.0,196758780710,1908203975,381.6000061035156,481.5000305175781,-274.8000183105469,0.0,196778771929,1908203975,379.95001220703125,480.7500305175781,-274.0500183105469,0.0,196798774930,1908203975,381.6000061035156,481.0500183105469,-271.95001220703125,0.0,196818777121,1908203975,382.6500244140625,478.8000183105469,-273.3000183105469,0.0,196838771627,1908203975,382.20001220703125,480.6000061035156,-270.75,0.0,196858779487,1908203975,382.3500061035156,481.0500183105469,-271.6500244140625,0.0,0.12017989,-0.9927219,0.007734984,0.0,0.2682172,0.039970458,0.9625288,0.0,-0.9558327,-0.11360183,0.27106887,0.0,-1.9720728,0.51670474,1.1668277,1.0
