timestamp,sensor ticks 0,soc ticks 0,x 0,y 0,z 0,temperature 0,sensor ticks 1,soc ticks 1,x 1,y 1,z 1,temperature 1,sensor ticks 2,soc ticks 2,x 2,y 2,z 2,temperature 2,sensor ticks 3,soc ticks 3,x 3,y 3,z 3,temperature 3,sensor ticks 4,soc ticks 4,x 4,y 4,z 4,temperature 4,sensor ticks 5,soc ticks 5,x 5,y 5,z 5,temperature 5,sensor ticks 6,soc ticks 6,x 6,y 6,z 6,temperature 6,sensor ticks 7,soc ticks 7,x 7,y 7,z 7,temperature 7,sensor ticks 8,soc ticks 8,x 8,y 8,z 8,temperature 8,sensor ticks 9,soc ticks 9,x 9,y 9,z 9,temperature 9,sensor ticks 10,soc ticks 10,x 10,y 10,z 10,temperature 10,pose 00,pose 01,pose 02,pose 03,pose 10,pose 11,pose 12,pose 13,pose 20,pose 21,pose 22,pose 23,pose 30,pose 31,pose 32,pose 33
3006833332,306518775041,3006833332,376.95001220703125,468.7500305175781,-248.5500030517578,0.0,306538772358,3006833332,378.0,468.45001220703125,-248.25001525878906,0.0,306558781028,3006833332,376.5,467.8500061035156,-247.35000610351562,0.0,306578774184,3006833332,376.6500244140625,469.0500183105469,-248.5500030517578,0.0,306598786458,3006833332,377.1000061035156,468.6000061035156,-248.70001220703125,0.0,306618771834,3006833332,377.70001220703125,469.6500244140625,-248.25001525878906,0.0,306638774168,3006833332,376.8000183105469,467.5500183105469,-249.75001525878906,0.0,306658779837,3006833332,376.20001220703125,468.9000244140625,-249.45001220703125,0.0,306678772850,3006833332,378.0,468.7500305175781,-249.3000030517578,0.0,306698787887,3006833332,376.95001220703125,468.7500305175781,-249.60000610351562,0.0,306718771707,3006833332,376.8000183105469,468.3000183105469,-249.45001220703125,0.0,-0.2054596,-0.8717593,0.4447726,0.0,-0.8983244,-0.01233983,-0.43915993,0.0,0.38832998,-0.48977947,-0.78058743,0.0,-0.61245143,0.48362258,0.43711993,1.0
3009029427,306738773136,3009029427,375.9000244140625,469.0500183105469,-247.8000030517578,0.0,306758779011,3009029427,376.8000183105469,468.3000183105469,-248.40000915527344,0.0,306778773215,3009029427,377.5500183105469,468.6000061035156,-248.70001220703125,0.0,306798786506,3009029427,378.0,469.6500244140625,-248.25001525878906,0.0,306818771294,3009029427,376.5,469.5000305175781,-249.15000915527344,0.0,306838771611,3009029427,376.6500244140625,468.7500305175781,-247.50001525878906,0.0,306858797066,3009029427,378.0,468.7500305175781,-249.90000915527344,0.0,306878775931,3009029427,378.1500244140625,470.5500183105469,-248.10000610351562,0.0,306898786442,3009029427,376.6500244140625,469.0500183105469,-248.85000610351562,0.0,306918771564,3009029427,376.95001220703125,469.3500061035156,-247.50001525878906,0.0,306938772818,3009029427,376.5,467.8500061035156,-247.0500030517578,0.0,-0.20215285,-0.86916155,0.4513231,0.0,-0.90523905,-0.010030627,-0.4247843,0.0,0.37373322,-0.4944266,-0.7847712,0.0,-0.6312184,0.4825457,0.45271242,1.0
3011228369,306958780186,3011228369,376.95001220703125,470.4000244140625,-248.5500030517578,0.0,306978773882,3011228369,376.95001220703125,469.0500183105469,-249.3000030517578,0.0,306998783791,3011228369,377.8500061035156,468.9000244140625,-247.65000915527344,0.0,307018772644,3011228369,376.6500244140625,468.7500305175781,-248.5500030517578,0.0,307038781155,3011228369,377.70001220703125,469.0500183105469,-247.8000030517578,0.0,307058780027,3011228369,378.0,469.3500061035156,-249.3000030517578,0.0,307078774168,3011228369,378.6000061035156,470.1000061035156,-249.3000030517578,0.0,307098786331,3011228369,378.1500244140625,472.20001220703125,-249.75001525878906,0.0,307118772707,3011228369,377.8500061035156,470.8500061035156,-249.15000915527344,0.0,307138778392,3011228369,376.3500061035156,470.1000061035156,-248.25001525878906,0.0,307158775835,3011228369,376.8000183105469,470.2500305175781,-248.70001220703125,0.0,-0.20149183,-0.86211056,0.464937,0.0,-0.9138089,-0.005439639,-0.406108,0.0,0.35263905,-0.50669104,-0.78670824,0.0,-0.6485931,0.47890094,0.47072136,1.0
3013422601,307178774136,3013422601,377.1000061035156,470.2500305175781,-249.15000915527344,0.0,307198782314,3013422601,377.25,470.4000244140625,-249.60000610351562,0.0,307218782552,3013422601,377.1000061035156,469.8000183105469,-248.70001220703125,0.0,307238776931,3013422601,377.1000061035156,469.5000305175781,-249.45001220703125,0.0,307258782409,3013422601,377.70001220703125,471.0000305175781,-247.8000030517578,0.0,307278774549,3013422601,378.0,471.0000305175781,-249.60000610351562,0.0,307298784267,3013422601,377.1000061035156,470.5500183105469,-249.75001525878906,0.0,307318780551,3013422601,377.70001220703125,472.0500183105469,-248.25001525878906,0.0,307338779630,3013422601,377.25,469.6500244140625,-249.3000030517578,0.0,307358779630,3013422601,378.0,470.1000061035156,-248.25001525878906,0.0,307378773739,3013422601,377.1000061035156,472.5000305175781,-248.40000915527344,0.0,-0.18827057,-0.86018306,0.47396126,0.0,-0.92433816,-0.007890344,-0.3814928,0.0,0.33189335,-0.50992435,-0.7936145,0.0,-0.6639216,0.47648406,0.48115015,1.0
3015622516,307398783441,3015622516,377.1000061035156,470.8500061035156,-248.40000915527344,0.0,307418774374,3015622516,376.5,471.1500244140625,-246.60000610351562,0.0,307438775168,3015622516,378.6000061035156,471.6000061035156,-247.50001525878906,0.0,307458774898,3015622516,378.1500244140625,470.8500061035156,-248.10000610351562,0.0,307478773517,3015622516,377.70001220703125,470.4000244140625,-248.5500030517578,0.0,307498783632,3015622516,377.25,469.3500061035156,-248.5500030517578,0.0,307518773025,3015622516,376.5,472.5000305175781,-247.0500030517578,0.0,307538774200,3015622516,376.6500244140625,472.3500061035156,-246.75001525878906,0.0,307558775232,3015622516,377.25,472.3500061035156,-247.20001220703125,0.0,307578772898,3015622516,378.45001220703125,471.7500305175781,-247.35000610351562,0.0,307598783378,3015622516,376.95001220703125,470.70001220703125,-246.75001525878906,0.0,-0.16662908,-0.8616663,0.47933882,0.0,-0.93107533,-0.022512197,-0.36413157,0.0,0.32455093,-0.50697553,-0.7985251,0.0,-0.6732408,0.47510865,0.4798168,1.0
3017831351,307618774358,3017831351,377.8500061035156,471.45001220703125,-247.65000915527344,0.0,307638774231,3017831351,377.25,470.70001220703125,-247.8000030517578,0.0,307658783267,3017831351,377.70001220703125,472.3500061035156,-246.75001525878906,0.0,307678788062,3017831351,379.0500183105469,472.95001220703125,-246.75001525878906,0.0,307698783235,3017831351,377.5500183105469,471.7500305175781,-247.0500030517578,0.0,307718774295,3017831351,378.45001220703125,471.1500244140625,-247.65000915527344,0.0,307738776312,3017831351,376.8000183105469,471.1500244140625,-246.3000030517578,0.0,307758774231,3017831351,379.0500183105469,471.6000061035156,-246.15000915527344,0.0,307778778995,3017831351,379.95001220703125,471.0000305175781,-248.5500030517578,0.0,307798781663,3017831351,378.1500244140625,471.45001220703125,-247.65000915527344,0.0,307818773882,3017831351,378.1500244140625,470.8500061035156,-245.5500030517578,0.0,-0.15899205,-0.857081,0.49003428,0.0,-0.93349475,-0.031084776,-0.35724115,0.0,0.3214172,-0.51424295,-0.79513836,0.0,-0.6719357,0.47314686,0.46989673,1.0
3020021853,307838774898,3020021853,376.95001220703125,471.3000183105469,-247.20001220703125,0.0,307858774390,3020021853,378.3000183105469,472.0500183105469,-246.75001525878906,0.0,307878780345,3020021853,377.8500061035156,472.8000183105469,-247.35000610351562,0.0,307898784172,3020021853,376.95001220703125,472.3500061035156,-247.50001525878906,0.0,307918772437,3020021853,378.6000061035156,472.3500061035156,-247.50001525878906,0.0,307938775549,3020021853,379.5,472.8000183105469,-246.60000610351562,0.0,307958772961,3020021853,378.6000061035156,472.3500061035156,-247.20001220703125,0.0,307978780551,3020021853,376.8000183105469,472.5000305175781,-247.0500030517578,0.0,307998783203,3020021853,379.3500061035156,472.3500061035156,-246.75001525878906,0.0,308018773533,3020021853,378.6000061035156,471.6000061035156,-246.75001525878906,0.0,308038773549,3020021853,377.70001220703125,471.6000061035156,-247.50001525878906,0.0,-0.16347182,-0.85423696,0.49351415,0.0,-0.9336823,-0.027594566,-0.3570375,0.0,0.31861296,-0.51915103,-0.79307497,0.0,-0.6645537,0.4729092,0.46112978,1.0
3022220832,308058772834,3022220832,378.1500244140625,471.7500305175781,-246.60000610351562,0.0,308078781631,3022220832,377.70001220703125,472.95001220703125,-247.20001220703125,0.0,308098783060,3022220832,379.20001220703125,473.1000061035156,-247.0500030517578,0.0,308118772469,3022220832,378.75,471.1500244140625,-247.35000610351562,0.0,308138775041,3022220832,377.70001220703125,471.0000305175781,-247.8000030517578,0.0,308158773596,3022220832,377.70001220703125,472.0500183105469,-247.50001525878906,0.0,308178779646,3022220832,377.5500183105469,471.45001220703125,-248.10000610351562,0.0,308198783505,3022220832,377.5500183105469,471.7500305175781,-247.35000610351562,0.0,308218773771,3022220832,377.70001220703125,471.0000305175781,-246.75001525878906,0.0,308238773898,3022220832,378.1500244140625,471.45001220703125,-248.40000915527344,0.0,308258772945,3022220832,377.25,470.70001220703125,-248.85000610351562,0.0,-0.18993616,-0.8527121,0.48662758,0.0,-0.922115,-0.015239477,-0.3866157,0.0,0.3370878,-0.52215886,-0.7834041,0.0,-0.6501541,0.47419316,0.4566552,1.0
3024424680,308278782536,3024424680,378.45001220703125,471.7500305175781,-247.65000915527344,0.0,308298784426,3024424680,377.70001220703125,472.3500061035156,-248.5500030517578,0.0,308318773755,3024424680,378.0,471.6000061035156,-247.50001525878906,0.0,308338772929,3024424680,376.6500244140625,471.3000183105469,-248.5500030517578,0.0,308358773771,3024424680,377.25,471.6000061035156,-248.25001525878906,0.0,308378811277,3024424680,376.95001220703125,469.6500244140625,-248.25001525878906,0.0,308398784362,3024424680,376.20001220703125,469.8000183105469,-248.70001220703125,0.0,308418772040,3024424680,375.0,468.45001220703125,-249.90000915527344,0.0,308438776867,3024424680,375.0,469.3500061035156,-251.40000915527344,0.0,308458794223,3024424680,376.6500244140625,468.0000305175781,-248.85000610351562,0.0,308478780599,3024424680,374.8500061035156,467.2500305175781,-250.50001525878906,0.0,-0.30052876,-0.8690476,0.39298645,0.0,-0.79289895,-0.001355052,-0.6093513,0.0,0.53008795,-0.49472627,-0.68865967,0.0,-0.60535467,0.48230752,0.46976122,1.0
3026625589,308498784315,3026625589,375.9000244140625,465.45001220703125,-251.70001220703125,0.0,308518773993,3026625589,375.45001220703125,464.4000244140625,-251.85000610351562,0.0,308538773707,3026625589,375.75,463.95001220703125,-252.90000915527344,0.0,308558773168,3026625589,373.5,463.0500183105469,-254.40000915527344,0.0,308578780917,3026625589,373.6500244140625,462.6000061035156,-254.85000610351562,0.0,308598782235,3026625589,374.25,461.5500183105469,-256.95001220703125,0.0,308618771961,3026625589,373.6500244140625,458.2500305175781,-257.70001220703125,0.0,308638778471,3026625589,372.45001220703125,460.8000183105469,-257.8500061035156,0.0,308658773533,3026625589,375.0,458.2500305175781,-260.8500061035156,0.0,308678780869,3026625589,373.0500183105469,458.4000244140625,-261.3000183105469,0.0,308698782981,3026625589,373.3500061035156,458.70001220703125,-262.20001220703125,0.0,-0.4530046,-0.8825648,0.12595984,0.0,-0.22688636,-0.02250433,-0.97366107,0.0,0.86215377,-0.4696517,-0.19004726,0.0,-0.52203286,0.48693186,0.5431041,1.0
