timestamp,pose 00,pose 01,pose 02,pose 03,pose 10,pose 11,pose 12,pose 13,pose 20,pose 21,pose 22,pose 23,pose 30,pose 31,pose 32,pose 33
2998101820,-0.16527033,-0.83561105,0.5238697,0.0,-0.91589016,-0.0669899,-0.3957994,0.0,0.36582854,-0.54522115,-0.75425637,0.0,-0.5047889,0.4410939,0.33169752,1.0
3000101861,-0.18055403,-0.8465519,0.50074965,0.0,-0.9173665,-0.03867805,-0.3961601,0.0,0.35473806,-0.53089917,-0.76961493,0.0,-0.5552088,0.4643145,0.3895293,1.0
3002101902,-0.1926961,-0.8680128,0.45762604,0.0,-0.8926983,-0.038542986,-0.44900316,0.0,0.4073789,-0.49504334,-0.7674464,0.0,-0.5754783,0.48098025,0.41483963,1.0
3004101941,-0.2111708,-0.86383677,0.45737606,0.0,-0.8859838,-0.028475761,-0.46284088,0.0,0.4128431,-0.5029663,-0.7593322,0.0,-0.58908194,0.48160356,0.4228715,1.0
3006101984,-0.2073791,-0.8710981,0.4451766,0.0,-0.89451534,-0.015370607,-0.44677314,0.0,0.39602578,-0.49086866,-0.77602315,0.0,-0.6059195,0.4835547,0.4328319,1.0
3008102025,-0.20411217,-0.8719474,0.44502324,0.0,-0.9023832,-0.008658171,-0.43084738,0.0,0.37952942,-0.48952278,-0.7850634,0.0,-0.6230084,0.48368773,0.4454023,1.0
3010102065,-0.20113647,-0.8655376,0.4586817,0.0,-0.91058594,-0.0073941946,-0.41325372,0.0,0.3610782,-0.50078946,-0.7866591,0.0,-0.64074403,0.4807443,0.46190202,1.0
3012102108,-0.19948006,-0.8602055,0.46931234,0.0,-0.9168107,-0.0052372217,-0.3992877,0.0,0.3459274,-0.50992054,-0.7876009,0.0,-0.6544615,0.47758305,0.4760961,1.0
3014102150,-0.18102896,-0.86153984,0.47431797,0.0,-0.92676926,-0.011962175,-0.37544036,0.0,0.32913077,-0.5075489,-0.796283,0.0,-0.6677331,0.4764201,0.48211095,1.0
3016102191,-0.16379404,-0.86090845,0.4816724,0.0,-0.9321334,-0.024781108,-0.36126637,0.0,0.32295358,-0.5081562,-0.7984226,0.0,-0.67382956,0.4746549,0.4780488,1.0
3018102231,-0.15864885,-0.8561973,0.49168772,0.0,-0.933783,-0.031665325,-0.35643613,0.0,0.32074904,-0.51567775,-0.7944789,0.0,-0.6714138,0.47285908,0.4686182,1.0
3020102273,-0.16368103,-0.85431087,0.49331707,0.0,-0.93358684,-0.027450442,-0.3572986,0.0,0.3187858,-0.51903725,-0.79308033,0.0,-0.6641898,0.4729728,0.46083766,1.0
3022102314,-0.18701577,-0.85245883,0.48820025,0.0,-0.9237325,-0.016509295,-0.3826826,0.0,0.33428085,-0.52253395,-0.7843565,0.0,-0.65137476,0.47402453,0.45658526,1.0
3024102354,-0.27468777,-0.8645344,0.42086428,0.0,-0.83915937,0.001857996,-0.5438823,0.0,0.46942306,-0.5025701,-0.72599244,0.0,-0.6173244,0.48057377,0.4648946,1.0
3026102394,-0.43243647,-0.8830873,0.18208611,0.0,-0.35183334,-0.020673752,-0.9358343,0.0,0.8301878,-0.4687529,-0.30175936,0.0,-0.5348572,0.48748967,0.5244721,1.0
3028102434,-0.49345088,-0.86910033,0.034217894,0.0,-0.04243824,-0.015236378,-0.9989829,0.0,0.86873776,-0.4944011,-0.029364705,0.0,-0.5037483,0.48125553,0.5763427,1.0
3030102476,-0.513268,-0.85820854,-0.0058984756,0.0,-0.0009482801,0.0074397326,-0.9999721,0.0,0.85822827,-0.5132477,-0.0046327114,0.0,-0.4720438,0.4806058,0.59222925,1.0
3032102517,-0.56296027,-0.82376957,-0.06693041,0.0,0.0489375,0.047615588,-0.9976663,0.0,0.825034,-0.5649218,0.013507426,0.0,-0.39935285,0.46451205,0.59794545,1.0
3034102558,-0.6503017,-0.75374615,-0.09473324,0.0,0.11348039,0.026919186,-0.9931755,0.0,0.7511524,-0.65661407,0.06802982,0.0,-0.2798898,0.4293775,0.5804917,1.0
3036102600,-0.7387743,-0.6732664,-0.030416071,0.0,0.09754652,-0.062164187,-0.9932877,0.0,0.6668564,-0.7367823,0.11159992,0.0,-0.13199829,0.3576674,0.5469848,1.0
3038102640,-0.856565,-0.516006,-0.005861968,0.0,0.06348309,-0.094094515,-0.9935372,0.0,0.51211953,-0.8514012,0.113355696,0.0,-0.019655973,0.23232862,0.539723,1.0
3040102681,-0.924983,-0.37845078,-0.03436534,0.0,0.06549665,-0.06969321,-0.99541587,0.0,0.37432092,-0.92299384,0.08925253,0.0,0.059164464,0.06300367,0.5529037,1.0
3042102722,-0.9526768,-0.30139136,-0.03963615,0.0,0.0552112,-0.043332577,-0.99753416,0.0,0.2989306,-0.9525156,0.057921708,0.0,0.0799527,-0.14279704,0.577306,1.0
3044102764,-0.97276556,-0.20397113,-0.11010674,0.0,0.10728674,0.02486682,-0.9939172,0.0,0.20546842,-0.9786612,-0.0023064613,0.0,0.06016186,-0.3487299,0.6092816,1.0
3046102805,-0.9812112,-0.11538276,-0.15462938,0.0,0.1508731,0.040661037,-0.98771626,0.0,0.12025282,-0.9924882,-0.022488356,0.0,0.03558357,-0.50510204,0.62944365,1.0
3048102845,-0.9732704,-0.14670849,-0.1766952,0.0,0.1754505,0.021485746,-0.9842537,0.0,0.14819479,-0.9889464,0.004828751,0.0,0.03549689,-0.5666117,0.6394505,1.0
3050102886,-0.9625479,-0.20244071,-0.18033259,0.0,0.18311003,0.0050833225,-0.98307943,0.0,0.199932,-0.9792814,0.03217566,0.0,0.04137385,-0.5649892,0.6409973,1.0
3052102926,-0.94685173,-0.28006366,-0.15823011,0.0,0.16604936,-0.004256606,-0.9861084,0.0,0.2754996,-0.95997214,0.050534368,0.0,0.04171543,-0.55320865,0.6415487,1.0
3054102966,-0.92648983,-0.35010332,-0.13800415,0.0,0.15226877,-0.013404846,-0.9882484,0.0,0.34413907,-0.9366154,0.0657289,0.0,0.03356175,-0.5274166,0.64110994,1.0
3056103007,-0.89009356,-0.4350808,-0.13578907,0.0,0.16191086,-0.02334261,-0.9865294,0.0,0.42605028,-0.90008897,0.091221094,0.0,0.0239432,-0.49142757,0.64554405,1.0
3058103046,-0.8433416,-0.5217406,-0.1286936,0.0,0.16687228,-0.026617527,-0.98561925,0.0,0.51081204,-0.85268897,0.109511495,0.0,0.010084212,-0.45407313,0.6467494,1.0
3060103088,-0.8192234,-0.5602885,-0.122268766,0.0,0.16725667,-0.029499292,-0.98547196,0.0,0.5485418,-0.827772,0.117878556,0.0,-0.0012784898,-0.43131635,0.643027,1.0
3062103128,-0.79414654,-0.59858316,-0.10501659,0.0,0.15319987,-0.029960513,-0.98774064,0.0,0.5880987,-0.8004998,0.11549646,0.0,-0.0078087,-0.41444865,0.6377105,1.0
3064103167,-0.776085,-0.62523043,-0.082335144,0.0,0.12848637,-0.028946877,-0.9912887,0.0,0.6174005,-0.77990323,0.10279876,0.0,0.0011418462,-0.36551026,0.62630767,1.0
3066103207,-0.64918864,-0.76057917,-0.00851962,0.0,0.058649242,-0.03888583,-0.99752074,0.0,0.7583624,-0.6480792,0.06985211,0.0,0.00773257,-0.2078444,0.5964123,1.0
3068103248,-0.45415795,-0.8905244,0.026580155,0.0,0.038867384,-0.049610257,-0.99801195,0.0,0.89007276,-0.4522222,0.05714345,0.0,-0.02444087,0.029412305,0.57326293,1.0
3070103289,-0.2791779,-0.95985305,0.027237713,0.0,0.05388543,-0.043981075,-0.99757814,0.0,0.95872635,-0.27703395,0.06400061,0.0,-0.09304659,0.28292242,0.5505449,1.0
