timestamp,calibration valid,combined valid,combined origin x,combined origin y,combined origin z,combined direction x,combined direction y,combined direction z,left valid,left origin x,left origin y,left origin z,left direction x,left direction y,left direction z,right valid,right origin x,right origin y,right origin z,right direction x,right direction y,right direction z,left openness valid,left openness value,right openness valid,right openness value,vergence distance valid,vergence distance value,pose 00,pose 01,pose 02,pose 03,pose 10,pose 11,pose 12,pose 13,pose 20,pose 21,pose 22,pose 23,pose 30,pose 31,pose 32,pose 33
3013372062,True,True,0.03812942,-0.05599346,-0.042636707,-0.048899774,-0.011639072,0.99873585,True,0.0369176,-0.015145173,-0.040483095,-0.04910215,-0.04043027,0.9979751,True,0.038817573,-0.083968714,-0.044054516,-0.05021721,0.0008205164,0.998738,False,0.0,False,0.0,False,0.0,-0.18879128,-0.8600148,0.4740588,0.0,-0.9241115,-0.007728696,-0.38204417,0.0,0.3322277,-0.51021004,-0.7932904,0.0,-0.6636075,0.47647113,0.48103976,1.0
3013705403,True,True,0.038102224,-0.055529796,-0.042606138,-0.04789866,-0.01623711,0.9987202,True,0.0369683,-0.015188018,-0.040461082,-0.042661082,-0.04271918,0.998176,True,0.038879983,-0.08401554,-0.044071663,-0.043407485,-0.0020133383,0.9990554,False,0.0,False,0.0,False,0.0,-0.18539083,-0.86089146,0.4738102,0.0,-0.9254706,-0.0091331005,-0.37870944,0.0,0.3303551,-0.5087066,-0.79503655,0.0,-0.66562474,0.47648716,0.48169646,1.0
3014038743,True,True,0.038071707,-0.05487082,-0.04257022,-0.048205744,-0.021752298,0.99860054,True,0.036963444,-0.015215308,-0.040436838,-0.04564414,-0.045563746,0.9979181,True,0.038859498,-0.084096536,-0.04412463,-0.04642315,-0.010853554,0.9988629,False,0.0,False,0.0,False,0.0,-0.18176079,-0.8614285,0.4742409,0.0,-0.92657566,-0.01145637,-0.37593448,0.0,0.32927358,-0.50775003,-0.79609656,0.0,-0.66741794,0.47642544,0.4820813,1.0
3014705424,True,True,0.038032424,-0.054203402,-0.04254431,-0.04745725,-0.02770731,0.9984889,True,0.036997028,-0.01523208,-0.040455513,-0.040116247,-0.046174377,0.9981276,True,0.03889249,-0.08416783,-0.04417112,-0.040773805,-0.017418958,0.99901664,False,0.0,False,0.0,False,0.0,-0.17437446,-0.8622678,0.47548702,0.0,-0.92846745,-0.016839385,-0.3710321,0.0,0.32793584,-0.50617266,-0.7976513,0.0,-0.6704544,0.47604263,0.48189664,1.0
3015038764,True,True,0.0380063,-0.053587552,-0.04251099,-0.047048196,-0.031804606,0.9983861,True,0.03697512,-0.015261407,-0.04045658,-0.04372256,-0.05052713,0.9977652,True,0.03888279,-0.08417721,-0.04415951,-0.044269912,-0.01957704,0.99882776,False,0.0,False,0.0,False,0.0,-0.17105424,-0.8621299,0.47694063,0.0,-0.92943084,-0.019442081,-0.36848357,0.0,0.32695347,-0.50631404,-0.7979646,0.0,-0.6716535,0.4756745,0.48134544,1.0
3015372103,True,True,0.038011402,-0.053940117,-0.042534873,-0.04833021,-0.03319799,0.9982795,True,0.036951505,-0.0152644245,-0.040476657,-0.048269566,-0.048401143,0.99766093,True,0.03886084,-0.08420997,-0.044185847,-0.04876319,-0.020574551,0.9985984,False,0.0,False,0.0,False,0.0,-0.16824234,-0.8618761,0.47839728,0.0,-0.9304196,-0.021457434,-0.36586708,0.0,0.32559738,-0.50666463,-0.7982962,0.0,-0.67264485,0.4753471,0.48053297,1.0
3015705445,True,True,0.038002793,-0.05342923,-0.042502098,-0.048810717,-0.036687035,0.99813396,True,0.036964353,-0.01532807,-0.04044022,-0.047179908,-0.05571149,0.9973316,True,0.038872898,-0.08419505,-0.04414641,-0.047965102,-0.019599544,0.9986567,False,0.0,False,0.0,False,0.0,-0.16617227,-0.86152184,0.47975704,0.0,-0.93127847,-0.022846341,-0.36359102,0.0,0.32420233,-0.50720614,-0.7985203,0.0,-0.6733764,0.47503722,0.47953266,1.0
3016038784,True,True,0.037982296,-0.052554853,-0.04244986,-0.048981175,-0.039804373,0.99800617,True,0.036951434,-0.015323018,-0.04044865,-0.046864294,-0.053643495,0.9974599,True,0.038854487,-0.084245816,-0.044186335,-0.047682587,-0.023690162,0.9985816,False,0.0,False,0.0,False,0.0,-0.1641419,-0.86099,0.48140797,0.0,-0.9320175,-0.02449119,-0.36158484,0.0,0.3231112,-0.5080319,-0.7984377,0.0,-0.67379534,0.474702,0.47832358,1.0
3016372124,True,True,0.03798779,-0.052411057,-0.042443827,-0.047126263,-0.04117819,0.9980397,True,0.03697971,-0.015357386,-0.040448744,-0.04109648,-0.056623597,0.9975495,True,0.03887276,-0.08424525,-0.044195734,-0.042210102,-0.023055457,0.9988427,False,0.0,False,0.0,False,0.0,-0.16249597,-0.86061937,0.48262787,0.0,-0.9325178,-0.025921822,-0.36019275,0.0,0.32249933,-0.5085889,-0.7983308,0.0,-0.6738782,0.47445875,0.47688508,1.0
3017038804,True,True,0.037974723,-0.051813815,-0.042421363,-0.04580372,-0.043550882,0.99800056,True,0.036966376,-0.015365466,-0.040420476,-0.04312005,-0.056545205,0.9974685,True,0.03886207,-0.0842731,-0.0442091,-0.043899987,-0.02517115,0.9987188,False,0.0,False,0.0,False,0.0,-0.16061723,-0.85935044,0.48550922,0.0,-0.9330139,-0.028285861,-0.35872716,0.0,0.32200527,-0.5106045,-0.79724276,0.0,-0.6733016,0.4739962,0.47381598,1.0
3017372145,True,True,0.03796532,-0.051454466,-0.0424027,-0.047009215,-0.044543073,0.9979008,True,0.036971685,-0.015369651,-0.040419582,-0.04748799,-0.058693156,0.997146,True,0.038869034,-0.08423183,-0.04417385,-0.04818472,-0.022314593,0.9985892,False,0.0,False,0.0,False,0.0,-0.15972543,-0.85884875,0.4866894,0.0,-0.9331257,-0.029521465,-0.3583362,0.0,0.32212442,-0.5113778,-0.79669845,0.0,-0.6727809,0.47373855,0.47216567,1.0
