timestamp,pose 00,pose 01,pose 02,pose 03,pose 10,pose 11,pose 12,pose 13,pose 20,pose 21,pose 22,pose 23,pose 30,pose 31,pose 32,pose 33
3001753587,-0.18987894,-0.86485296,0.46473113,0.0,-0.89717954,-0.039407134,-0.43990415,0.0,0.39876625,-0.50047594,-0.76844573,0.0,-0.5736361,0.47906995,0.4123388,1.0
3002082826,-0.19245481,-0.8679639,0.4578209,0.0,-0.89290535,-0.038627863,-0.4485846,0.0,0.40703976,-0.49512294,-0.7675755,0.0,-0.57531583,0.48091316,0.41464773,1.0
3003072760,-0.20626068,-0.86656433,0.45444822,0.0,-0.885331,-0.03251362,-0.46382365,0.0,0.41670865,-0.49800548,-0.76049006,0.0,-0.5810624,0.481976,0.41936472,1.0
3003733180,-0.21003425,-0.864162,0.45728534,0.0,-0.8848688,-0.030897379,-0.4648148,0.0,0.41580415,-0.50226444,-0.7581805,0.0,-0.58594996,0.48165601,0.4215896,1.0
3004063202,-0.21108568,-0.86385876,0.45737424,0.0,-0.8858424,-0.028731465,-0.46309623,0.0,0.41319063,-0.5029143,-0.75917804,0.0,-0.58876157,0.48159492,0.42274034,1.0
3004394033,-0.21059525,-0.86466545,0.4560734,0.0,-0.8871129,-0.026970029,-0.46076354,0.0,0.41070676,-0.50162333,-0.76137614,0.0,-0.591571,0.48189107,0.42406002,1.0
3004722944,-0.20874882,-0.8670706,0.45234123,0.0,-0.8885192,-0.025100589,-0.45815247,0.0,0.40860453,-0.49755257,-0.76516914,0.0,-0.59431416,0.48256728,0.42550296,1.0
3005382341,-0.20777178,-0.8699754,0.4471839,0.0,-0.8911775,-0.020121932,-0.45320806,0.0,0.40327817,-0.49268422,-0.7711216,0.0,-0.59967303,0.4834694,0.42888185,1.0
3005713345,-0.2077676,-0.87056386,0.44603917,0.0,-0.8927423,-0.017613888,-0.45022297,0.0,0.39980438,-0.49173993,-0.7735295,0.0,-0.6025373,0.48361862,0.430683,1.0
3006043250,-0.20745444,-0.8710903,0.44515684,0.0,-0.8942319,-0.015635848,-0.44733098,0.0,0.39662597,-0.49087414,-0.7757131,0.0,-0.6054105,0.48358616,0.43250844,1.0
3006372683,-0.20699716,-0.8709277,0.4456873,0.0,-0.8958868,-0.014309287,-0.44405207,0.0,0.3931147,-0.49120286,-0.7772906,0.0,-0.60837436,0.48339382,0.4344377,1.0
3006703325,-0.20600402,-0.87128216,0.4454545,0.0,-0.8976492,-0.012983084,-0.44051927,0.0,0.38959995,-0.49061066,-0.7794312,0.0,-0.6113248,0.48349607,0.43639457,1.0
3007034869,-0.20465446,-0.87252885,0.4436323,0.0,-0.89930624,-0.011342168,-0.43717194,0.0,0.386477,-0.48843062,-0.78234935,0.0,-0.6142097,0.4838408,0.43834823,1.0
3007363607,-0.20390439,-0.8731816,0.4426929,0.0,-0.9005618,-0.010045052,-0.434612,0.0,0.38394204,-0.4872916,-0.7843057,0.0,-0.61695105,0.48397198,0.44036865,1.0
3007692947,-0.20443046,-0.872202,0.44437858,0.0,-0.90141696,-0.009257078,-0.4328535,0.0,0.38164917,-0.48905864,-0.78432536,0.0,-0.6196139,0.48377618,0.4425993,1.0
3008025487,-0.2042365,-0.8720337,0.44479772,0.0,-0.90217066,-0.00869441,-0.431292,0.0,0.37996832,-0.48936886,-0.78494763,0.0,-0.6223649,0.483717,0.44488,1.0
3008362627,-0.20363414,-0.87123126,0.44664168,0.0,-0.9031275,-0.008982301,-0.42927817,0.0,0.3780126,-0.49079022,-0.78500366,0.0,-0.6252939,0.4834554,0.44733882,1.0
3008685116,-0.20295417,-0.870013,0.4493183,0.0,-0.9040048,-0.009851575,-0.42740875,0.0,0.3762777,-0.4929303,-0.78449655,0.0,-0.62814635,0.48298198,0.44988012,1.0
3010007810,-0.20116937,-0.8657975,0.45817608,0.0,-0.9101448,-0.0077283382,-0.4142179,0.0,0.36216986,-0.5003346,-0.78644633,0.0,-0.63997895,0.48089087,0.46111906,1.0
3010333626,-0.20103288,-0.86496425,0.4598073,0.0,-0.91156876,-0.006669283,-0.4110937,0.0,0.3586479,-0.5017893,-0.7871337,0.0,-0.64258873,0.48035833,0.46379226,1.0
3010665061,-0.20121527,-0.8633613,0.4627305,0.0,-0.9127397,-0.0062146187,-0.4084943,0.0,0.35555395,-0.50454783,-0.78677356,0.0,-0.64500237,0.47966054,0.46649545,1.0
3010993058,-0.2016561,-0.86212236,0.46484417,0.0,-0.9134347,-0.005760908,-0.4069449,0.0,0.35351413,-0.50666755,-0.7863308,0.0,-0.6471658,0.47910777,0.46905333,1.0
3011323031,-0.20132673,-0.86216784,0.46490234,0.0,-0.9139991,-0.0053235292,-0.40568134,0.0,0.35224032,-0.50659484,-0.7869489,0.0,-0.649204,0.47880325,0.47135392,1.0
3011983560,-0.20011985,-0.8604763,0.46854335,0.0,-0.91621584,-0.0050792694,-0.40065318,0.0,0.34713233,-0.5094654,-0.7873657,0.0,-0.65362483,0.4777561,0.47545224,1.0
3012312520,-0.19801426,-0.86003494,0.47024506,0.0,-0.91798675,-0.0054790974,-0.39657333,0.0,0.34364343,-0.51020586,-0.7884158,0.0,-0.6559789,0.47728682,0.47716355,1.0
3012647794,-0.19559646,-0.85969347,0.47187862,0.0,-0.9199789,-0.0058119297,-0.39192495,0.0,0.33967778,-0.5107775,-0.789763,0.0,-0.6584755,0.4768871,0.47866467,1.0
3012977532,-0.1928997,-0.85914725,0.47397852,0.0,-0.9220404,-0.0065027475,-0.38703895,0.0,0.33560562,-0.51168704,-0.7909142,0.0,-0.66092086,0.4765653,0.47995463,1.0
3013304141,-0.18950689,-0.85978323,0.47419393,0.0,-0.92379826,-0.0075113773,-0.38280585,0.0,0.3326919,-0.51060385,-0.79284286,0.0,-0.66317874,0.4764558,0.4808831,1.0
3013635211,-0.18610895,-0.86075187,0.47378218,0.0,-0.9252114,-0.008759022,-0.37935057,0.0,0.33067662,-0.5089493,-0.79474735,0.0,-0.66522527,0.47648585,0.4815845,1.0
3013962901,-0.1826241,-0.86130565,0.4741318,0.0,-0.92634016,-0.010859489,-0.37653133,0.0,0.32945743,-0.50797105,-0.79587877,0.0,-0.6670332,0.47643262,0.48203003,1.0
3014293747,-0.17881119,-0.8619113,0.47448418,0.0,-0.9273257,-0.0135115385,-0.37401092,0.0,0.32877538,-0.50687885,-0.7968564,0.0,-0.6686569,0.47632778,0.48216233,1.0
3014624376,-0.17519772,-0.86225563,0.47520623,0.0,-0.92824453,-0.016200066,-0.37161753,0.0,0.3281277,-0.50621414,-0.7975459,0.0,-0.6701387,0.47610477,0.4820006,1.0
3014956504,-0.17185259,-0.8621933,0.47653896,0.0,-0.9291821,-0.018822312,-0.3691427,0.0,0.32724196,-0.5062296,-0.79789984,0.0,-0.67139137,0.47575217,0.4815207,1.0
3015283493,-0.16892052,-0.86192614,0.4780683,0.0,-0.9301626,-0.02101183,-0.3665462,0.0,0.32598084,-0.5065984,-0.79818213,0.0,-0.6724307,0.4754116,0.4807869,1.0
3015612632,-0.16668797,-0.8616729,0.47930685,0.0,-0.9310521,-0.02247405,-0.36419362,0.0,0.32458773,-0.5069663,-0.79851604,0.0,-0.6732234,0.47511625,0.47985017,1.0
3015943802,-0.16473055,-0.8611148,0.48098347,0.0,-0.9318221,-0.024008512,-0.36212015,0.0,0.32337478,-0.5078434,-0.7984508,0.0,-0.67372197,0.47478163,0.47871795,1.0
3016273337,-0.1629622,-0.8607067,0.4823147,0.0,-0.9323914,-0.025506735,-0.3605493,0.0,0.3226294,-0.5084619,-0.7983589,0.0,-0.67389464,0.47451127,0.47734743,1.0
3016616418,-0.16151881,-0.8603261,0.48347813,0.0,-0.9327658,-0.026898265,-0.3594787,0.0,0.3222735,-0.5090342,-0.79813826,0.0,-0.6737708,0.4742806,0.47581717,1.0
3016936290,-0.16079366,-0.8595415,0.48511198,0.0,-0.93298763,-0.027978659,-0.35881907,0.0,0.32199273,-0.5102994,-0.7974427,0.0,-0.67345494,0.47404373,0.47433752,1.0
3017269449,-0.16000473,-0.8590596,0.48622516,0.0,-0.9330754,-0.029119015,-0.35849983,0.0,0.3221312,-0.51104647,-0.79690814,0.0,-0.67296344,0.47382653,0.47270757,1.0
3017596404,-0.15922713,-0.8580935,0.48818272,0.0,-0.9332926,-0.030393243,-0.3578284,0.0,0.32188767,-0.51259327,-0.7960129,0.0,-0.67241496,0.47344497,0.47108984,1.0
3017939269,-0.15888262,-0.8566653,0.49079624,0.0,-0.93359846,-0.031349182,-0.35694695,0.0,0.32117012,-0.5149193,-0.7948005,0.0,-0.67177963,0.4730125,0.46944156,1.0
3018252045,-0.15839255,-0.85588807,0.49230838,0.0,-0.93398434,-0.03186369,-0.35589042,0.0,0.32028908,-0.51617867,-0.79433906,0.0,-0.6711196,0.47270274,0.46798486,1.0
3018585690,-0.15827239,-0.85504216,0.49381417,0.0,-0.9343836,-0.031967163,-0.35483128,0.0,0.31918168,-0.517572,-0.7938777,0.0,-0.67027813,0.4724698,0.46651417,1.0
3018913902,-0.15872848,-0.8544955,0.49461365,0.0,-0.93453956,-0.031574845,-0.3544556,0.0,0.31849808,-0.51849824,-0.7935481,0.0,-0.6692104,0.4723744,0.46519294,1.0
3019243997,-0.1598177,-0.8545402,0.4941855,0.0,-0.93439364,-0.030508041,-0.35493356,0.0,0.3183816,-0.51848847,-0.79360116,0.0,-0.6679344,0.4724793,0.4638784,1.0
